source,target,key,relationship_type,layer,confidence,trial_id,evidence_text,direction,temporal_marker
Zabey femme Toussainct Gregoire,"B 8693 no 2; witch 231, Jean Aulbry du Vivier d'Etival",0,TESTIFIED_AGAINST,accusation,0.95,w231,Witness 32 in trial w231,directed,1604.0
Jennon fille feu Jacot Simon,"B 8687 no 6; witch 204, Mengeatte veuve Colas Lienard de la Rochatte",0,TESTIFIED_AGAINST,accusation,0.95,w204,Witness 10 in trial w204,directed,1601.0
Jennon fille feu Jacot Simon,Dieudonnée veuve Pierron Frampart,0,CO_WITNESS,co_presence,0.5,w204,Both witnessed in w204,undirected,
Idatte fille de feu Didier Guerry (mother was Jean Ferry's widow,"B 8682 no 4; witch 182, Georgeatte fille Jean Pelisson, de Moriviller",0,TESTIFIED_AGAINST,accusation,0.95,w182,Witness 9 in trial w182,directed,1598.0
Idatte fille de feu Didier Guerry (mother was Jean Ferry's widow,Witch 182,0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Idatte fille de feu Didier Guerry (mother was Jean Ferry's widow,Thiebault Vicaire,0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Georgeatte femme Jean Mathieu le jeune,B 6760. Witch 109; Mengeatte veuve Grand Jacques de Rehainviller,0,TESTIFIED_AGAINST,accusation,0.95,w109,Witness 19 in trial w109,directed,1624.0
Jean Anthoine,"B 8707 no 2; witch 254, Bastien Stablo de la Bolle",0,TESTIFIED_AGAINST,accusation,0.95,w254,Witness 17 in trial w254,directed,1610.0
Margueritte fille de Colas Claudon de Gondrexon,"B 3325 no 1; witch 034, Claudon de Benamenil, living at Gondrexon",0,TESTIFIED_AGAINST,accusation,0.95,w034,Witness 17 in trial w034,directed,1602.0
Hydoulx Grand Didier de La Vacherie,"B 8717 no 1; witch 284, Jennon femme Claudon Hennemant de La Vacherie (S.",0,TESTIFIED_AGAINST,accusation,0.95,w284,Witness 5 in trial w284,directed,1616.0
Hydoulx Grand Didier de La Vacherie,Catherine femme Nicolas Moullot de la Vacherie,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
Hydoulx Grand Didier de La Vacherie,Mengeotte femme Colas Ratonge,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
Hydoulx Grand Didier de La Vacherie,Catherine femme Jean Jeandey,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
Hydoulx Grand Didier de La Vacherie,Gratien Doridant,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
Hydoulx Grand Didier de La Vacherie,Jean Collat,0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
Hydoulx Grand Didier de La Vacherie,"Claudon
Hydoulx Grand Didier",0,CO_WITNESS,co_presence,0.5,w284,Both witnessed in w284,undirected,
Jehennon femme Demenge Mandray,"B 8721 no 3; Witch 295, Catherine femme Bertremin Claude de Wisembach",0,TESTIFIED_AGAINST,accusation,0.95,w295,Witness 8 in trial w295,directed,1618.0
Margueritte femme Nicolas Adam de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",0,TESTIFIED_AGAINST,accusation,0.95,w106,Witness 57 in trial w106,directed,1610.0
Jehennon femme Jean Didier Martin de Mazelay,"B 8712 no 4; witch 275, Jehennon veuve Thomas Diez Thomas de Mazelay",0,TESTIFIED_AGAINST,accusation,0.95,w275,Witness 5 in trial w275,directed,1614.0
Jehennon femme Jean Didier Martin de Mazelay,Marie femme Remy Valdeliepvre de Mazelay,0,CO_WITNESS,co_presence,0.5,w275,Both witnessed in w275,undirected,
Jehennon femme Jean Didier Martin de Mazelay,Mengeatte femme Nicolas Humbert de Mazelay,0,CO_WITNESS,co_presence,0.5,w275,Both witnessed in w275,undirected,
Jehennon femme Jean Didier Martin de Mazelay,Collatte femme Adam Bessat de Mazelay,0,CO_WITNESS,co_presence,0.5,w275,Both witnessed in w275,undirected,
Jehennon femme Jean Didier Martin de Mazelay,Colatte femme Colas Henry Valdeliepvre,0,CO_WITNESS,co_presence,0.5,w275,Both witnessed in w275,undirected,
Jehennon femme Jean Didier Martin de Mazelay,Demenge le Maire de Mazelay,0,CO_WITNESS,co_presence,0.5,w275,Both witnessed in w275,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on","B 9554 no 1; witch 331, Appoline femme Bastien Belz mineur de Ste Marie",0,TESTIFIED_AGAINST,accusation,0.95,w331,Witness 2 in trial w331,directed,1580.0
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Anne femme Loys de Chastenot hostelier de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Benicte femme Fiacre Vincent de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Franceoise femme Jacques Rozel de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Barbe veuve Jean de la Fraisse de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Margueritte femme Colas des Pommettes bourgeois de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Colas Bagre de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Colas Jean Denise bouchier et bourgeois de Ste Marie,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
"Daultzinom de la Croix bourgeois de Ste Marie
Had two children who became ill on",Estienne Chastelet dit Larchier,0,CO_WITNESS,co_presence,0.5,w331,Both witnessed in w331,undirected,
Jean Demenge Villaume,"B 8687 no 7; witch 205, Georgeatte veuve Jean Grand Didier, de la Vacherie",0,TESTIFIED_AGAINST,accusation,0.95,w205,Witness 4 in trial w205,directed,1599.0
Jean Demenge Villaume,"B 8717 no 1; witch 284, Jennon femme Claudon Hennemant de La Vacherie (S.",0,TESTIFIED_AGAINST,accusation,0.95,w284,Witness 19 in trial w284,directed,1616.0
Jean Demenge Villaume,Demenge Didier le Moullot,0,CO_WITNESS,co_presence,0.5,w205,Both witnessed in w205,undirected,
Jean Demenge Villaume,Michiel Ratonge,0,CO_WITNESS,co_presence,0.5,w205,Both witnessed in w205,undirected,
Jean Demenge Villaume,Claudon Hennemant,0,CO_WITNESS,co_presence,0.5,w205,Both witnessed in w205,undirected,
Jean Demenge Villaume,Claudon Jeandey,0,CO_WITNESS,co_presence,0.5,w205,Both witnessed in w205,undirected,
Jean Demenge Villaume,Mengeon Claude Mariatte,0,CO_WITNESS,co_presence,0.5,w205,Both witnessed in w205,undirected,
Jean Demenge Villaume,Jennon femme Colas Moullat,0,CO_WITNESS,co_presence,0.5,w205,Both witnessed in w205,undirected,
Jacot Girard Pechey,"B 8702 no 6; witch 245, Jennon veuve Demenge Napuel, de Raves",0,TESTIFIED_AGAINST,accusation,0.95,w245,Witness 2 in trial w245,directed,1609.0
Jacot Girard Pechey,"B 8702 no 7; Witch 246, Claudatte femme Jean Claudel le Maimbourg, de Raves",0,TESTIFIED_AGAINST,accusation,0.95,w246,Witness 1 in trial w246,directed,1609.0
Jacot Girard Pechey,"Blaison Renolbin
Said she was reputed a witch; he would rather abandon his goods",0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Colas fils Jacot Girard Pechey,0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Jehennon femme Lyenard Heriet,0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Nicolas Cointzelin,0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Colas Mandray,0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Colas Mandray,1,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,Nicolas le Maimbourg de Ginfosse,0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Claude Jean Demenge Mengin,0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Claude Jean Demenge Mengin,1,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,"Barbe femme Demenge le Maire
Reputation more than 20 years as witch",0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Jehennon,0,CO_WITNESS,co_presence,0.5,w245,Both witnessed in w245,undirected,
Jacot Girard Pechey,Didier Hault Marchant,0,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,Margueritte femme Jean Renolbard,0,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,Claude Danouzel,0,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,Demenge Michiel le jeune,0,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,Collatte veuve Demenge Louys,0,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,Claude Jean Petit Colin de Layegotte,0,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Jacot Girard Pechey,Jean l'Hoste de Ginfosse,0,CO_WITNESS,co_presence,0.5,w246,Both witnessed in w246,undirected,
Nicole,Mengin Nigal,0,WIDOW_OF,kinship,1.0,w319,"B 8945; witch 319, Nicole veuve Mengin Nigal, de Saint Nicolas",directed,
Nicole,Demenge Thiebault,0,SPOUSE_OF,kinship,1.0,w018,Nicole femme Demenge Thiebault Lamouratte,undirected,
Nicole,Nicolas Gerardin,0,SPOUSE_OF,kinship,1.0,w060,Nicole femme Nicolas Gerardin,undirected,
Nicole,Colas Henryat,0,SPOUSE_OF,kinship,1.0,w185,Nicole femme Colas Henryat,undirected,
Nicole,Nicolas Cordier,0,SPOUSE_OF,kinship,1.0,w318,Nicole femme Nicolas Cordier l'huillier,undirected,
Nicole,Lienard Remuald,0,SPOUSE_OF,kinship,1.0,w320,Nicole femme Lienard Remuald marchand de St Nicolas,undirected,
Nicole,Nicolas,0,CHILD_OF,kinship,1.0,w320,Nicole fille Nicolas d'Acraigne,directed,
Nicole,Loys Thiery,0,SPOUSE_OF,kinship,1.0,w322,Nicole femme Loys Thiery manouvrier du ban des Rozieres,undirected,
Jean Diez Gaixatte,"B 8693 no 4; witch 233, Claude Colin Michiel dit Bejolley, de Wisembach",0,TESTIFIED_AGAINST,accusation,0.95,w233,Witness 41 in trial w233,directed,1604.0
Catherine fille Vaultrin Anthoine de Haudouville,"B 8741; witch 315, Margueritte femme Didier Perisc de Mouriviller",0,TESTIFIED_AGAINST,accusation,0.95,w315,Witness 15 in trial w315,directed,1628.0
Margueritte femme Comtin Petit Jean cordonnier,"B 8961 no 1. Witch 323, Claudon veuve Mengin Wannier, de St Nicolas",0,TESTIFIED_AGAINST,accusation,0.95,w323,Witness 12 in trial w323,directed,1599.0
Curienne veuve Jean Aulbry,"B 8707 no 6; witch 258, Nicolas Pairson of le Vivier",0,TESTIFIED_AGAINST,accusation,0.95,w258,Witness 14 in trial w258,directed,1611.0
Marion,Demenge,0,WIDOW_OF,kinship,1.0,w169,"B 8678 no 2; witch 169, Marion veuve Demenge le Masson, de St Dié",directed,
Marion,Demenge Arnoulx,0,WIDOW_OF,kinship,1.0,w189,"B 8684 no 2. Witch 189; Marion veuve Demenge Arnoulx, de Sauceray",directed,
Marion,Demenge Husson,0,SPOUSE_OF,kinship,1.0,w230,"B 8693 no 1; witch 230, Marion femme Demenge Husson, de Colroy",undirected,
Marion,Claudel Flandrey,0,SPOUSE_OF,kinship,1.0,w338,"Vosges G 708 no 1; witch 338, Marion femme Claudel Flandrey du Faing de Ste",undirected,
Marion,Jacot Estiennon,0,WIDOW_OF,kinship,1.0,w012,Marion veuve de Jacot Estiennon Petit Demenge de Seuch,directed,
Marion,Nicolas Mengin,0,SPOUSE_OF,kinship,1.0,w056,Marion femme Nicolas Mengin de Granges,undirected,
Marion,Claudel Mengeot,0,SPOUSE_OF,kinship,1.0,w056,Marion femme Claudel Mengeot de Champs,undirected,
Marion,Demenge Pierat,0,SPOUSE_OF,kinship,1.0,w057,"Marion femme Demenge Pierat
4 July 1602; interrogation
Said she was Marion du Bo",undirected,
Marion,Jean Dounould,0,WIDOW_OF,kinship,1.0,w158,Marion veuve de Jean Dounould de St. Dié,directed,
Marion,Jean Demenge,0,WIDOW_OF,kinship,1.0,w161,Marion veuve de Jean Demenge Lienard d'Entre-deux-Eaux,directed,
Marion,Jean Warin,0,SPOUSE_OF,kinship,1.0,w165,Marion femme Jean Warin,undirected,
Marion,Jean Hanry,0,CHILD_OF,kinship,1.0,w166,Marion fille Jean Hanry,directed,
Marion,Claudey Michiel,0,SPOUSE_OF,kinship,1.0,w185,"Marion femme Claudey Michiel Flandrey
Had been refused pastries from house on Ch",undirected,
Marion,Colin Claudel,0,SPOUSE_OF,kinship,1.0,w193,Marion femme Colin Claudel Colin,undirected,
Marion,Colas Jean,0,SPOUSE_OF,kinship,1.0,w195,Marion femme Colas Jean Lienard,undirected,
Marion,Mongeon Jean,0,WIDOW_OF,kinship,1.0,w229,Marion veuve Mongeon Jean,directed,
Marion,Jean Valtin,0,SPOUSE_OF,kinship,1.0,w229,Marion femme Jean Valtin,undirected,
Marion,Jean Girardin,0,SPOUSE_OF,kinship,1.0,w231,Marion femme Jean Girardin Haxo de la Fosse,undirected,
Marion,Phelippe Maurizat,0,SPOUSE_OF,kinship,1.0,w231,Marion femme Phelippe Maurizat,undirected,
Marion,Dieudonne George,0,SPOUSE_OF,kinship,1.0,w235,Marion femme Dieudonne George le petit Colin de Lubine,undirected,
Marion,Colas Aubertin,0,SPOUSE_OF,kinship,1.0,w239,Marion femme Colas Aubertin,undirected,
Marion,Colas Vanot,0,WIDOW_OF,kinship,1.0,w241,Marion veuve Colas Vanot,directed,
Marion,Mengeon Claude,0,SPOUSE_OF,kinship,1.0,w250,"Marion femme Mengeon Claude Mariatte
Dispute over damage done by animals of accu",undirected,
Marion,Mengeon Regnauldin,0,SPOUSE_OF,kinship,1.0,w260,Marion femme Mengeon Regnauldin,undirected,
Marion,George Noel,0,SPOUSE_OF,kinship,1.0,w265,Marion femme George Noel de Nompatelize,undirected,
Marion,Anthoine Colas,0,CHILD_OF,kinship,1.0,w275,Marion fille Anthoine Colas Colin de Mazelay,directed,
Marion,Jean,0,SPOUSE_OF,kinship,1.0,w288,Marion femme Jean du Treux,undirected,
Marion,Claudon Jalley,0,SPOUSE_OF,kinship,1.0,w293,Marion femme Claudon Jalley,undirected,
Marion,Demenge Noel,0,SPOUSE_OF,kinship,1.0,w300,Marion femme Demenge Noel,undirected,
Marion,Colas,0,SPOUSE_OF,kinship,1.0,w309,Marion femme Colas de la Maize,undirected,
Synelle veuve du feu maitre d'école,"B 5344 no 3; witch 100, Synnelle femme Schneyder Hanns d'Amange (Insming)",0,TESTIFIED_AGAINST,accusation,0.95,w100,Witness 19 in trial w100,directed,1608.0
Bastien veuve le Gros Feltien,"B 5354 no 1; Witch 102, Jennon femme Lux Barquel de Blanche Eglise",0,TESTIFIED_AGAINST,accusation,0.95,w102,Witness 8 in trial w102,directed,1613.0
Bastien veuve le Gros Feltien,Meclon veuve Didier Lhuilier,0,CO_WITNESS,co_presence,0.5,w102,Both witnessed in w102,undirected,
Bastien veuve le Gros Feltien,Claude Cloppestein bouchier de Marsal,0,CO_WITNESS,co_presence,0.5,w102,Both witnessed in w102,undirected,
Bastien veuve le Gros Feltien,Zenelle femme du precedent,0,CO_WITNESS,co_presence,0.5,w102,Both witnessed in w102,undirected,
Pasquatte,Adam Vaulthier,0,SPOUSE_OF,kinship,1.0,w242,Pasquatte femme Adam Vaulthier,undirected,
Jean Grand Jean,"B 6723 no 1: witch 107, Mengette femme Jean Cachette de Flin",0,TESTIFIED_AGAINST,accusation,0.95,w107,Witness 22 in trial w107,directed,1602.0
Jean Grand Jean,"B 6723 no 2; witch 108, Jean Cachette de Flin",0,TESTIFIED_AGAINST,accusation,0.95,w108,Witness 9 in trial w108,directed,1603.0
Jean Grand Jean,"B 8682 no 4; witch 182, Georgeatte fille Jean Pelisson, de Moriviller",0,TESTIFIED_AGAINST,accusation,0.95,w182,Witness 2 in trial w182,directed,1598.0
Jean Grand Jean,"Witch 209; B 8689 no 1, Chrétien Pierre, Moriviller",0,TESTIFIED_AGAINST,accusation,0.95,w209,Witness 8 in trial w209,directed,1601.0
Jean Grand Jean,"B 8691 no 4; witch 215, Meline, veuve Nicolas Charier de Raon",0,TESTIFIED_AGAINST,accusation,0.95,w215,Witness 38 in trial w215,directed,1602.0
Jean Grand Jean,"Thoussainct Gomay
Had been nearest neighbour of father for 9 years",0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,"Claudette femme Jean Grand Jean
Witch 182",0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,Zabel veuve Jean Ferry,0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,"Cuguin
Had called her and her father witch",0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,Colin Menginot,0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,Idatte fille de feu Didier Guerry (mother was Jean Ferry's widow,0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,Witch 182,0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,Thiebault Vicaire,0,CO_WITNESS,co_presence,0.5,w182,Both witnessed in w182,undirected,
Jean Grand Jean,Jean Huillier de Moriviller,0,CO_WITNESS,co_presence,0.5,w209,Both witnessed in w209,undirected,
Jean Grand Jean,Barbon femme Lienard Jean Lienard,0,CO_WITNESS,co_presence,0.5,w209,Both witnessed in w209,undirected,
Jacquin Martin,"B 8678 no 2; witch 169, Marion veuve Demenge le Masson, de St Dié",0,TESTIFIED_AGAINST,accusation,0.95,w169,Witness 11 in trial w169,directed,1596.0
Jacquin Martin,Gerard Ladouic,0,CO_WITNESS,co_presence,0.5,w169,Both witnessed in w169,undirected,
Jacquin Martin,Jean Vaguenaire,0,CO_WITNESS,co_presence,0.5,w169,Both witnessed in w169,undirected,
Jacquin Martin,Honn Homme Diey Bretaulx,0,CO_WITNESS,co_presence,0.5,w169,Both witnessed in w169,undirected,
Jacquin Martin,Jennon veuve Demenge Bretaux,0,CO_WITNESS,co_presence,0.5,w169,Both witnessed in w169,undirected,
Lucie,Claudon Nicolle,0,WIDOW_OF,kinship,1.0,w042,Lucie veuve Claudon Nicolle,directed,
Lucie,Claudon Mihiel,0,CHILD_OF,kinship,1.0,w079,Lucie fille de Claudon Mihiel dit Battillot de Brantigny,directed,
Lucie,Nicolas Remy,0,SPOUSE_OF,kinship,1.0,w080,Lucie femme de Nicolas Remy de Charmes,undirected,
Jacot Jean Jacot,"B 2583 no 5; witch 019, Jean Brice George de Xouarupt",0,TESTIFIED_AGAINST,accusation,0.95,w019,Witness 11 in trial w019,directed,1624.0
Jacot Jean Jacot,"B 2583 no 7; witch 021, Royne veuve Dilan Parmentier, dite des Tartres, de",0,TESTIFIED_AGAINST,accusation,0.95,w021,Witness 6 in trial w021,directed,1624.0
Jacot Jean Jacot,Jean Haillant,0,CO_WITNESS,co_presence,0.5,w021,Both witnessed in w021,undirected,
Jacot Jean Jacot,Bastien Demenge Remy,0,CO_WITNESS,co_presence,0.5,w021,Both witnessed in w021,undirected,
Jacot Jean Jacot,Margueritte veuve Demenge Romain,0,CO_WITNESS,co_presence,0.5,w021,Both witnessed in w021,undirected,
Jacot Jean Jacot,Marie fille Remy Jeandel,0,CO_WITNESS,co_presence,0.5,w021,Both witnessed in w021,undirected,
Ydatte femme Claudon Andreu d'Aidoile,"B 3789 no 4; witch 061, Ysabeau veuve Nicolas Demenge Richard, d'Aydoilles",0,TESTIFIED_AGAINST,accusation,0.95,w061,Witness 16 in trial w061,directed,1615.0
Margueritte veuve Cugin Mongelay de Domjevin,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",0,TESTIFIED_AGAINST,accusation,0.95,w035,Witness 3 in trial w035,directed,1603.0
Thouvenin Bergier,"B 3323 no 7; witch 031, Didier femme Nicolas le Vefue le Viel, de Leintrey",0,TESTIFIED_AGAINST,accusation,0.95,w031,Witness 4 in trial w031,directed,1602.0
Thouvenin Bergier,Estienne Connot,0,CO_WITNESS,co_presence,0.5,w031,Both witnessed in w031,undirected,
Thouvenin Bergier,Jennon fille de feu la Grande Marye,0,CO_WITNESS,co_presence,0.5,w031,Both witnessed in w031,undirected,
Thouvenin Bergier,Zabey femme Remy Grand Demenge,0,CO_WITNESS,co_presence,0.5,w031,Both witnessed in w031,undirected,
Thouvenin Bergier,Margueritte femme Demenge Bon Claude,0,CO_WITNESS,co_presence,0.5,w031,Both witnessed in w031,undirected,
Thouvenin Bergier,Hannix femme Demenge Martin,0,CO_WITNESS,co_presence,0.5,w031,Both witnessed in w031,undirected,
