name,canonical_id,entity_type,gender,outcome,locations,num_trial_appearances,is_super_witness,became_accused
zabel claudon ozenatte,E00383,witness,female,,[],1,False,False
jean mongeotte,E00384,witness,male,,[],2,False,False
jean renard,E00385,witness,male,,[],1,False,False
jean godat,E00386,witness,male,,[],1,False,False
anne,E00387,witness,female,,[],3,True,False
jennon vallentin mesline,E00388,witness,female,,[],1,False,False
jean henry,E00389,witness,male,,"['Sainct Remy', 'La Pelliere']",13,True,False
henry hullatte,E00390,witness,unknown,,[],1,False,False
claudon crolbesner,E00391,witness,male,,['Reillon'],2,False,False
jehan,E00392,witness,unknown,,['Bois'],12,True,False
colas jean mongeatte,E00393,witness,female,,"['Ste Marie', 'Pajaille']",3,True,False
jennon jean,E00394,witness,female,,['Benaumesnil'],26,True,False
claudatte colas jean mongeatte,E00395,witness,female,,['Colas Jean'],2,False,False
jehenne colas petit claude,E00396,witness,female,,['Gondrexon'],1,False,False
chrestienne guillaumin jean vatrix de gondrexon. said she had often bee,E00397,witness,female,,['Guillaumin Jean'],1,False,False
colas claudon,E00398,witness,male,,['Gondrexon'],8,True,False
jean danel,E00399,witness,male,,[],1,False,False
barbelline jean danel,E00400,witness,female,,[],1,False,False
nicolas connat,E00401,witness,male,,[],1,False,False
sebille claudon colas claudon de gondrexon had known claudon all her life,E00402,witness,female,,['Gondrexon\nHad'],1,False,False
thoussainct bastien,E00403,witness,male,,[],1,False,False
nicolas jean mengeotte,E00404,witness,female,,['Gondrexon'],2,False,False
grand michiel,E00405,witness,unknown,,['Gondrexon'],1,False,False
nicolas claudon,E00406,witness,male,,['Gondrexon'],2,False,False
elizabeth nicolas,E00407,witness,female,,['Gondrexon'],4,True,False
jehennon colas danal,E00408,witness,female,,['Gondrexon'],1,False,False
marsel recouvreur,E00409,witness,unknown,,['Xousse'],1,False,False
anthoine colas claudon jeune fils,E00410,witness,male,,['Gondrexon'],1,False,False
margueritte fille,E00411,witness,female,,['Colas Claudon'],1,False,False
claudon jean mengeotte jeune fils,E00412,witness,female,,['Gondrexon'],1,False,False
vaultrin loys,E00413,witness,unknown,,['Domjevin'],2,False,False
nicolas godot,E00414,witness,male,,['Domjevin'],2,False,False
henry mulnier,E00415,witness,unknown,,['Domjevin'],3,True,False
annel henry mulnier,E00416,witness,female,,['Domjevin'],2,False,False
henry goudot,E00417,witness,unknown,,['Domjevin'],2,False,False
claudatte nicolas godot,E00418,witness,female,,[],1,False,False
zabey a,E00419,witness,female,,['Domjevin'],2,False,False
le maire mongenot estienne,E00420,witness,unknown,,['Domjevin'],2,False,False
zabey colas claudat,E00421,witness,female,,['Domjevin'],1,False,False
claudon crounesier dit le grand claudon,E00422,witness,male,,['Domjevin'],1,False,False
jean marchal,E00423,witness,male,,['Benamesnil'],5,True,False
estienne louyot,E00424,witness,unknown,,['Bures'],1,False,False
margueritte cugin mongelay,E00425,witness,female,,['Domjevin'],1,False,False
nicolle pierson claudon nicolle,E00426,witness,female,,['Domjevin'],6,True,False
jean francois,E00427,witness,male,,['Embermesnil'],4,True,False
pierson claudon nicolle,E00428,witness,male,,['Domjevin'],2,False,False
jean ferry,E00429,witness,male,,['Nogeprey'],5,True,False
catherine a jean ferry,E00430,witness,female,,"['St Pierre', 'St Remy', 'Domjevin']",11,True,False
jean gabriel le jeune,E00431,witness,male,,['Blamont'],2,False,False
margueritte jean gabriel,E00432,witness,female,,[],1,False,False
didier cherier bourgeois de blamont had nothing to depose. (15) allison,E00433,witness,unknown,,['Blamont\nHad'],1,False,False
jennon claudon l'hoste,E00434,witness,female,,['Thiebaumesnil'],1,False,False
jennon jean mongeay,E00435,witness,female,,['Domjevin'],1,False,False
mathis marchal,E00436,witness,unknown,,['Conicourt'],1,False,False
catherine jean quirien,E00437,witness,female,,['Domjevin'],1,False,False
nicolas bon,E00438,witness,male,,['Domjevin'],2,False,False
nicolas godat,E00439,witness,male,,['Domjevin'],1,False,False
colas masson,E00440,witness,male,,['Domjevin'],5,True,False
claudatte fille,E00441,witness,female,,['Nicolas Godat'],1,False,False
claudon crollesier dit le grand claudon,E00442,witness,male,,['Domjevin'],1,False,False
colas claudat,E00443,witness,unknown,,['Domjevin'],1,False,False
jehenne colas simon,E00444,witness,female,,['Domjevin'],1,False,False
mre jean,E00445,witness,male,,['Pont'],2,False,False
henry goudat le jeune,E00446,witness,unknown,,['Domjevin'],1,False,False
catherine jean colin,E00447,witness,female,,['Domjevin'],2,False,False
jennon jean henry,E00448,witness,female,,"['St Remy', 'Domjevin']",2,False,False
didier thirion,E00449,witness,unknown,,['Domjevin'],2,False,False
yzabey didier doyen,E00450,witness,female,,['Domjevin'],2,False,False
catherine didier thirion,E00451,witness,female,,[],2,False,False
jean virion,E00452,witness,male,,['Domjevin'],1,False,False
bastienne colas simonatte,E00453,witness,female,,['Domjevin'],1,False,False
bernard parmentier,E00454,witness,unknown,,['Domjevin'],1,False,False
jennon jean mongeot,E00455,witness,female,,['Domjevin'],1,False,False
yzabel didier doyen,E00456,witness,female,,['Domjevin'],1,False,False
zabel didier pierson,E00457,witness,female,,['Domjevin'],1,False,False
annel virion bergier,E00458,witness,female,,['Domjevin'],1,False,False
jehenne jean colas,E00459,witness,female,,['Domjevin'],1,False,False
jehenne jean claudon,E00460,witness,female,,['Domjevin'],1,False,False
nicolas simonatte,E00461,witness,male,,['Domjevin'],1,False,False
barbelline a colas goudat,E00462,witness,female,,['Domjevin'],1,False,False
roze feu le maire mongenot estienne,E00463,witness,female,,['Domjevin'],1,False,False
catherine jean loure,E00464,witness,female,,['Domjevin'],1,False,False
jean vaultrin le jeune,E00465,witness,male,,['Reillon'],2,False,False
zabey jean,E00466,witness,female,,['Bois'],1,False,False
bastien mariatte,E00467,witness,male,,['Reillon'],1,False,False
jean febuay,E00468,witness,male,,['Reillon'],1,False,False
vaultrin henry colas,E00469,witness,unknown,,['Reillon'],1,False,False
hellenix dieudonné marchal,E00470,witness,female,,['Reillon'],3,True,False
dieu,E00471,witness,male,,['Reillon'],4,True,False
jean dieu,E00472,witness,male,,['Reillon'],1,False,False
nicolas hachon,E00473,witness,male,,['Reillon'],1,False,False
nicolas mariatte le jeune,E00474,witness,male,,['Reillon'],1,False,False
claudatte aulbry austett,E00475,witness,female,,['Reillon'],1,False,False
urbain jean colin,E00476,witness,male,,['Reillon'],1,False,False
george guirien,E00477,witness,unknown,,['Reillon'],1,False,False
chrestienne a nicolas hachon,E00478,witness,female,,['Reillon'],1,False,False
dieudonné marchal,E00479,witness,unknown,,['Reillon'],1,False,False
jehenne jean dieu,E00480,witness,female,,['Reillon'],1,False,False
zabel george quirien,E00481,witness,female,,[],1,False,False
henry houlatte,E00482,witness,unknown,,['Reillon'],1,False,False
virion cherrier homme non marié,E00483,witness,unknown,,['Chazelle'],1,False,False
claudon hachon,E00484,witness,male,,[],1,False,False
noble jean hanna,E00485,witness,male,,['Blamont'],1,False,False
anthoine chollat,E00486,witness,unknown,,[],1,False,False
claudatte estienne rouxiaud (dit le jeune estienne),E00487,witness,female,,['Repas'],1,False,False
nicolle fiaire jacquot,E00488,witness,female,,['Repas'],1,False,False
paulus loys,E00489,witness,unknown,,['Repas'],1,False,False
nicolas loys,E00490,witness,male,,['Repas'],1,False,False
nicolas didier l'hoste dit,E00491,witness,male,,[],1,False,False
thiebault hannast,E00492,witness,unknown,,[],1,False,False
estienne cherrier dit le jeune estienne,E00493,witness,unknown,,[],2,False,False
bastien grand bastien,E00494,witness,male,,[],1,False,False
fiacre jacquot,E00495,witness,unknown,,['Repas'],1,False,False
nicolas jacquot,E00496,witness,male,,['Repas'],1,False,False
didier jean didier,E00497,witness,male,,['Haillieulle'],5,True,False
evatte thiebault hannast,E00498,witness,female,,['Repas'],1,False,False
didie,E00499,witness,female,,['Repas'],3,True,False
margueritte feu francois lebaire,E00500,witness,female,,['Repas'],1,False,False
lucie claudon nicolle,E00501,witness,female,,[],1,False,False
jean nicklauss,E00502,witness,male,,[],1,False,False
jean le clerc,E00503,witness,male,,"['Padoux', 'St']",5,True,False
annon henry mulnier,E00504,witness,female,,[],2,False,False
nicolas laube,E00505,witness,male,,[],1,False,False
clemence,E00506,witness,female,,['Raon'],10,True,False
jean hellenix,E00507,witness,male,,[],1,False,False
sebille nicolas bour,E00508,witness,female,,[],1,False,False
jennon grand,E00509,witness,female,,['Raon'],5,True,False
henry claudon,E00510,witness,male,,[],2,False,False
jennon didier jobard,E00511,witness,female,,[],1,False,False
margueritte michel hellenix,E00512,witness,female,,[],1,False,False
jehenne henry,E00513,witness,female,,['Frusmesnil'],1,False,False
jean loys,E00514,witness,male,,[],1,False,False
francois charier,E00515,witness,unknown,,[],1,False,False
zabillon didier,E00516,witness,female,,['Dompierre'],1,False,False
barbe jean,E00517,witness,female,,"['Ste Marie', 'Prey']",3,True,False
annon adam,E00518,witness,female,,['Mouney'],1,False,False
claudon claudon le cerf,E00519,witness,female,,[],1,False,False
zabel nicolas colon,E00520,witness,female,,[],1,False,False
claudatte françois pelletier le jeune,E00521,witness,female,,[],1,False,False
françois pelletier le jeune,E00522,witness,unknown,,[],1,False,False
colin le comte,E00523,witness,unknown,,[],1,False,False
odille nicolas pistollet,E00524,witness,female,,[],1,False,False
huguette jean grigoire,E00525,witness,female,,[],1,False,False
anyon claudon tuppinier,E00526,witness,female,,[],1,False,False
jehenne jean gabriel,E00527,witness,female,,[],1,False,False
hellenix jean marchal,E00528,witness,female,,[],1,False,False
bernard pierson,E00529,witness,unknown,,[],1,False,False
bastienne clau,E00530,witness,female,,[],4,True,False
jehennon claude,E00531,witness,female,,['Metz'],2,False,False
melline henry jean,E00532,witness,female,,[],1,False,False
honnete claudine,E00533,witness,female,,[],1,False,False
margueritte mengin godat,E00534,witness,female,,[],1,False,False
missing apart from conclusion. witness was allison jean hellenix,E00535,witness,female,,[],1,False,False
claudon marchal,E00536,witness,male,,[],2,False,False
mongin godat,E00537,witness,unknown,,[],1,False,False
margueritte jean colotte,E00538,witness,female,,[],1,False,False
odille claudon grand claude,E00539,witness,female,,[],1,False,False
had fight with jeanne's son aged,E00540,witness,female,,[],1,False,False
anne clau,E00541,witness,female,,['Girecourt'],3,True,False
henry nicolas zabey,E00542,witness,male,,[],1,False,False
jean barthe,E00543,witness,male,,[],1,False,False
colas guerard,E00544,witness,unknown,,['La Bolle'],6,True,False
margueritte remy heuzellin,E00545,witness,female,,[],1,False,False
chrestienne clau,E00546,witness,female,,[],2,False,False
jean prevost,E00547,witness,male,,['Raon'],5,True,False
adloff bolle,E00548,witness,unknown,,[],1,False,False
jean thouvenin,E00549,witness,male,,[],1,False,False
barbelline foiriet bertrichamps,E00550,witness,female,,[],1,False,False
jean andreu,E00551,witness,male,,[],3,True,False
didier de neufville reputation 6 years. had often been called witch in public wi,E00552,witness,unknown,,['Neufville\nReputation'],1,False,False
nicolas thoussaint (blind),E00553,witness,male,,[],1,False,False
claudatte jean mathieu,E00554,witness,female,,[],1,False,False
nicolas zabey,E00555,witness,male,,[],1,False,False
remy alix,E00556,witness,unknown,,[],1,False,False
jeanne gerardin marchal,E00557,witness,female,,[],1,False,False
nicolas bouxard,E00558,witness,male,,[],1,False,False
le maire nicolas adam,E00559,witness,male,,['Vardenal'],1,False,False
aulbry didier zabillon,E00560,witness,unknown,,[],2,False,False
pierson andré,E00561,witness,unknown,,[],2,False,False
nicolas ory,E00562,witness,male,,[],4,True,False
nicolas loratte,E00563,witness,male,,[],1,False,False
vaultrin jean mariatte,E00564,witness,male,,[],1,False,False
margueritte henry virion,E00565,witness,female,,[],1,False,False
fiacre estienne,E00566,witness,unknown,,[],1,False,False
mengin jean claudon,E00567,witness,male,,[],1,False,False
le maire jean,E00568,witness,male,,"['Mouriviller', 'Belmont', 'Moriviller']",6,True,False
bastienne nicolas simonotte,E00569,witness,female,,[],1,False,False
jean mongeay,E00570,witness,male,,[],2,False,False
nicolas goussat,E00571,witness,male,,[],1,False,False
arrambourg nicolas goussat (sister,E00572,witness,female,,['Godat'],1,False,False
jehenne jean mongeay,E00573,witness,female,,[],1,False,False
jean odille,E00574,witness,female,,[],1,False,False
jehenne mongenot galla,E00575,witness,female,,[],1,False,False
le maire nicolas thirion,E00576,witness,male,,[],1,False,False
nicolas anoulx,E00577,witness,male,,['Pajaille'],3,True,False
barbeline,E00578,witness,female,,"['Deslingen', 'Coinches', 'Bruyeres', 'Vivier', 'Nompatelize']",15,True,False
jean parmentier,E00579,witness,male,,[],3,True,False
annon remys masson,E00580,witness,female,,[],2,False,False
remys masson,E00581,witness,unknown,,[],1,False,False
jacques gerard,E00582,witness,male,,[],1,False,False
mongeate,E00583,witness,female,,[],1,False,False
jehenne louy,E00584,witness,female,,[],1,False,False
claudatte anthoine,E00585,witness,female,,['Prey'],2,False,False
chrestienne nicolas macon,E00586,witness,female,,[],1,False,False
thiery faltin,E00587,witness,unknown,,[],1,False,False
jeannon jean batho,E00588,witness,female,,['Rupt'],4,True,False
sibille germain tabourin,E00589,witness,female,,[],2,False,False
alizon,E00590,witness,female,,"['Rozieres', 'Einville']",24,True,False
catherine toussaint bastien,E00591,witness,female,,[],1,False,False
nicolas guerard,E00592,witness,male,,[],2,False,False
louy vincent,E00593,witness,unknown,,[],1,False,False
chrestienne jean dieu,E00594,witness,female,,[],2,False,False
marguerite henry zabey,E00595,witness,female,,[],1,False,False
margueritte courard bergier,E00596,witness,female,,[],1,False,False
catherine bastien baillet,E00597,witness,female,,[],1,False,False
remy masson,E00598,witness,unknown,,[],1,False,False
jean andré,E00599,witness,male,,[],1,False,False
zabey dieu,E00600,witness,female,,[],2,False,False
jeannon grand bastien,E00601,witness,female,,[],1,False,False
margueritte aubertin lehel,E00602,witness,female,,[],1,False,False
nicolas mariotte,E00603,witness,male,,[],1,False,False
claudon bastien,E00604,witness,male,,[],3,True,False
humbert charier,E00605,witness,unknown,,[],2,False,False
claudon marchal. 30 general reputation; had built a house next to his,E00606,witness,male,,[],1,False,False
nicolas crousier,E00607,witness,male,,[],1,False,False
jean verger,E00608,witness,male,,[],1,False,False
agnatte,E00609,witness,female,,[],1,False,False
aulbry austette,E00610,witness,unknown,,[],1,False,False
chretienne colas hachon,E00611,witness,female,,['St Nicolas'],2,False,False
jean valtrin le vieux,E00612,witness,male,,[],1,False,False
vallentin vallentin gerard thihar,E00613,witness,male,,['Void'],2,False,False
collatte claudon gerard thihar,E00614,witness,female,,['Void'],4,True,False
francoise mengeon jean jacat,E00615,witness,female,,['Void'],1,False,False
laurence mengeon colas jaicat,E00616,witness,female,,['Belmont'],1,False,False
gerard thihar maire,E00617,witness,unknown,,['Void'],1,False,False
claudon prece,E00618,witness,male,,[],2,False,False
jean thomas,E00619,witness,male,,['Domfaing'],2,False,False
mengeon jacat morel,E00620,witness,unknown,,['Domfaing'],2,False,False
fleurance mongeolle,E00621,witness,unknown,,['Void'],1,False,False
laurent thihar,E00622,witness,unknown,,['Belmont'],1,False,False
adam ganiel,E00623,witness,unknown,,['Void'],1,False,False
nicolas bresson,E00624,witness,male,,['Belmont'],1,False,False
jean michiel,E00625,witness,male,,['Belmont'],5,True,False
dieudonne gergoynne,E00626,witness,unknown,,['Belmont'],1,False,False
jacat andreu mesnil,E00627,witness,unknown,,['Belmont'],1,False,False
nicolas veucey,E00628,witness,male,,['Belmont'],1,False,False
mengeon colas jacat,E00629,witness,unknown,,['Neusne'],1,False,False
amprolle mengel jacquel hellelbix,E00630,witness,female,,['Void'],1,False,False
claudatte feu jean parmentier,E00631,witness,female,,['Belmont'],2,False,False
marion nicolas mengin,E00632,witness,female,,['Granges'],1,False,False
marion clau,E00633,witness,female,,['Champs'],1,False,False
germaine jean bertrand,E00634,witness,female,,[],1,False,False
catherine mengeon genin,E00635,witness,female,,['Rennegoutte'],1,False,False
jeandon bassat,E00636,witness,male,,['Belmont'],1,False,False
jacquotte melchior vaul,E00637,witness,female,,['Bruyeres'],1,False,False
jacquette la prece,E00638,witness,female,,[],1,False,False
mengeon phillippe masson 2 years before her daughter jacquette became ill,E00639,witness,female,,[],3,True,False
rollat pivert 4 july 1602; interrogation prevot recor,E00640,witness,unknown,,[],1,False,False
