name,entity_type,gender,location,authority_role,num_trial_appearances,is_super_witness,personal_suspicion,was_witness_then_accused
Jeanne femme Michiel Godar,witness,female,,,1,False,False,False
Marguerite veuve Claude Hersault,witness,female,,,1,False,False,False
Michiel Godar,witness,unknown,,,1,False,False,False
Bastienne femme Nicolas Mercier,witness,female,,,1,False,False,False
Gerard Marchal,witness,unknown,,,2,False,False,False
Barbe femme Demenge Anguevin,witness,female,,,1,False,False,False
Demenge Anguevin le jeune,witness,male,,,1,False,False,False
George Guyart,witness,unknown,,,1,False,False,False
Jacquatte femme Didier Martin,witness,female,,,1,False,False,False
Barbe veuve Demenge Pouignon,witness,female,,,1,False,False,False
Françoise femme George Guyart,witness,female,,,1,False,False,False
Anthoinette,witness,unknown,,,3,True,False,False
Jean Charton,witness,male,,,2,False,True,False
Marie,witness,female,,,2,False,True,False
Hublotte,witness,unknown,,,1,False,False,False
Barbe femme Demenge Angnevin,witness,female,,,1,False,False,False
Marguerite Jeune,witness,female,,,1,False,False,False
Clement,witness,unknown,Agincourt,,1,False,False,False
Claudon femme du precedent,witness,female,,,3,True,False,False
Waultier Poirillon,witness,unknown,,,1,False,False,False
Bastienne femme du precedent,witness,female,,,2,False,True,False
Jean Saffrois,witness,male,,,1,False,False,False
Catherine femme Nicolas Symmonet,witness,female,,,1,False,False,False
Nicolas Symmonet,witness,male,,,1,False,False,False
Mengeatte femme Jean Symmonet,witness,female,,,1,False,False,False
Nicolas Jacquart,witness,male,,,1,False,False,False
Laurence fille Nicolas Symmonet,witness,female,,,1,False,False,False
Demenge Angnevin,witness,male,,,1,False,False,False
Anthoine Cherier,witness,unknown,,,1,False,False,False
Mengin Richard,witness,unknown,,,1,False,False,False
Thiebault Thiebault dit Patticier,witness,unknown,,,1,False,False,False
Marguerite femme du precedent,witness,female,,,3,True,False,False
Noel Perrin,witness,unknown,,,1,False,False,False
Simon Bretton,witness,unknown,,,1,False,False,False
Barbe,witness,female,,,1,False,False,False
Demenge Remy,witness,male,,,1,False,True,False
Nicolas Remy,witness,male,,,1,False,False,False
Honn homme Remy Dieudonné,witness,unknown,,,1,False,False,False
Nicolas Lyenal,witness,male,,,1,False,False,False
George Hillaire,witness,unknown,,,1,False,False,False
Claude Ferquel,witness,male,,,1,False,True,False
Jeanne,witness,female,,,1,False,False,False
Mongeatte,witness,unknown,,,1,False,False,False
Drowat Thiebault,witness,unknown,,,1,False,False,False
Izabel veuve Didier Barizien,witness,female,,,1,False,False,False
Margueritte femme Daniel Houin,witness,female,,,1,False,False,False
Melchior Bryant,witness,unknown,,,1,False,False,False
Bietrix femme François Thierion,witness,female,,,1,False,False,False
Claudin Caillatte,witness,unknown,,,1,False,False,False
Demenge Mengeot,witness,male,,,1,False,False,False
Martin Bourdon,witness,unknown,Champegnoult,laboureur,2,False,False,False
Nicolas Boucher,witness,male,Champegnoult,,2,False,False,False
Jean Melain,witness,male,,,1,False,False,False
Epve Thouvenin jeune fils,witness,male,Champegnoult,,1,False,False,False
Demenge Perey jeune fils,witness,male,Champegnoult,,1,False,False,False
Claudon Corbel,witness,male,,,1,False,False,False
Claude,witness,male,Montigny,,1,False,False,False
Noel Warin,witness,unknown,,,1,False,False,False
Epne Thouvenin,witness,unknown,,,1,False,False,False
Mathiat Play Cesson,witness,unknown,,,1,False,False,False
Françoise femme a Demenge Mauffrois,witness,female,Champegnoult,,1,False,False,False
Demenge Perey,witness,male,,,1,False,False,False
Zabillon femme a Mathiat Play Cesson,witness,female,,,1,False,False,False
Laurent Mathieu,witness,unknown,,,1,False,False,False
Dion femme a Colas Mathiat,witness,female,Herbeviller,,1,False,False,False
Margueritte veuve,witness,female,Demenge Gatton,,1,False,False,False
Margueritte femme Demenge Huguenin le jeune,witness,female,,,1,False,False,False
Didier Martin dit Saulnier,witness,unknown,,,1,False,False,False
George Guiart,witness,unknown,,,1,False,False,False
Françoise fille du precedent,witness,female,,,1,False,False,False
Jeanne femme Demenge Balatte,witness,female,,,1,False,True,False
Jeanne femme Claude Ferquel,witness,female,,,1,False,False,False
Laurence femme Laurent Blanc Didier,witness,female,,,1,False,True,False
Claudin Thieriet,witness,unknown,,,1,False,False,False
Claudon fille Claudin Fulpin,witness,female,,,1,False,True,False
Barthelemin Mansuin,witness,unknown,,,1,False,True,False
Dion fille Parel Vilaume le vieux,witness,female,,,1,False,False,False
Marie veuve Claudon Vosgien,witness,female,,,1,False,False,False
Nicolas Bourca,witness,male,,,1,False,False,False
Noble Jean Pierre Dattel,witness,male,,,1,False,False,False
Jean,witness,male,Loizey,,21,False,False,False
Anne femme Nicolas Granice,witness,female,,,1,False,False,False
Jean Collusse demeurant a Ranfaing,witness,male,,,1,False,False,False
Jan Graniere demeurant a Seuch,witness,unknown,,,1,False,True,False
Pierot Blaise Andre demeurant a Seuch,witness,unknown,,,1,False,False,False
Claudon Gerard,witness,male,,,1,False,False,False
Marion veuve,witness,female,Jacot Estiennon,,3,False,False,False
Cury Jacot Michel,witness,unknown,Seuch,,1,False,True,False
Nicolas Arnould Raon,witness,male,Seuch,,1,False,False,False
Vincent Delon demeurant a Seuch,witness,unknown,,,1,False,True,False
Margueritte femme,witness,female,Vincent Delon,,4,False,False,False
Mongeotte veuve,witness,female,George Gillet,,1,False,False,False
Remy fils Jean Graniere,witness,male,,,1,False,False,False
Nicolas Jacot Michel,witness,male,Seuch,,1,False,False,False
Thienel Marc Olry,witness,unknown,Mechaichamp,,1,False,False,False
Arnould Jacquel demeurant a Moulin,witness,unknown,,,1,False,False,False
Jannon femme,witness,female,Arnould Jacquel,,4,False,False,False
Francoise femme,witness,female,Pierot Blaise,,2,False,False,False
Alix veuve,witness,female,Claudon Simonin,,2,False,False,False
Jean Estienne Raon,witness,male,Xennenay,,2,False,False,False
Jean Demengeon Boudart,witness,male,Xennenay,,1,False,False,False
Marc Olry,witness,unknown,Xennenay,,1,False,False,False
Thienon Blaise,witness,unknown,Xennenay,,1,False,False,False
Claudine femme a Jean Boudart,witness,female,Xennenay,,1,False,True,False
Jannon femme François Joliot,witness,female,,,1,False,False,False
Julienne fille de feu Pierot Cordebotte,witness,female,Xennenay,,1,False,False,False
Claudotte femme,witness,female,Nicolas Boudart,,1,False,True,False
Simon le Duc,witness,unknown,,,1,False,False,False
Nicolas Raon,witness,male,Xennenay,,1,False,True,False
Jean Raon,witness,male,Xennenay,,1,False,False,False
Claudotte veuve Demengeon,witness,female,Rainfaing,,1,False,False,False
Nicolas Graniere demeurant a La Brenche,witness,male,,,1,False,False,False
Jehan Meullien,witness,unknown,Longuey,,1,False,False,False
Nicolas le Clerc,witness,male,Moulin,,5,True,False,False
Marguerite femme,witness,female,Nicolas,,1,False,False,False
Catherine femme,witness,female,Bertrand Graniere,,5,False,True,False
Claudon Cordebotte,witness,male,Xennenay,,1,False,True,False
Nicolas Demengeon Arnould,witness,male,,,1,False,False,False
Marguerite veuve,witness,female,Demengeon Blaise,,1,False,False,False
Thienon fils de feu Jean Rattel,witness,male,Xennenay,,1,False,False,False
Jean fils Thienon Boudart,witness,male,Xennenay,,1,False,False,False
Jacotte fille de feu Jacquel Richard,witness,female,Seuch,,1,False,False,False
"Nicolas Blaise Ribelet de Bussang. c. 55
Testified to long reputation",witness,male,Bussang,,1,False,False,False
Jean Demengeon Jacot peltre,witness,male,Bussang,,1,False,False,False
Demenge Gané,witness,male,Bussang,laboureur,1,False,False,False
Brice Thiebauld Grand Claude,witness,male,Dempruz,,1,False,False,False
Jean Colin,witness,male,Bussang,,4,False,False,False
Demengeon Nicolas Jacot,witness,male,Bussang,,1,False,False,False
Jean Simonin,witness,male,Bussang,,2,False,False,False
Claudon Xalley,witness,male,Bussang,,1,False,False,False
Catherine veuve,witness,female,Vincent Xalley,,6,False,False,False
Jean fils feu Chrestofle Heckstein,witness,male,,,1,False,False,False
Toussaine femme Arbin Beustal,witness,female,,,1,False,False,False
Didier Boileau,witness,unknown,,,2,False,True,False
Paccatte femme Remy Claudon Bustal,witness,female,,,1,False,True,False
Honn Nicolas Godel,witness,male,,,1,False,False,False
Magdellaine,witness,unknown,,,1,False,False,False
Nicolas fils de feu Mathieu la Breuche,witness,male,,,1,False,False,False
Claude Lambert dit Dany,witness,male,,,1,False,False,False
Remy Tousssain Beustal,witness,unknown,,,1,False,False,False
Jean Gerard Domecourt,witness,male,,,1,False,False,False
Barbe veuve Mathieu la Breuche,witness,female,,,1,False,False,False
François Claudel Anthoine,witness,male,,,1,False,False,False
Nicolas Martin Colé,witness,male,,,1,False,True,False
Mongeotte,witness,unknown,,,1,False,False,False
Remy Jandel,witness,unknown,,,2,False,False,False
Anthoinette fille Nicolas Petit Jean,witness,female,,,2,False,False,False
Chrestienne fille feu Demenge Collenot,witness,female,,,1,False,False,False
Catherine veuve Delon Vincent,witness,female,,,1,False,False,False
Bastien Houat,witness,male,,,1,False,True,False
Demenge Lamouratte,witness,male,,,1,False,False,False
Jean Mongin dit Haxat,witness,male,,,1,False,False,False
George Parmentier,witness,unknown,,,1,False,False,False
Nicolas Grand Demenge,witness,male,,,1,False,False,False
Remiere femme Nicolas Villaume,witness,female,,,1,False,False,False
Didiere femme Demenge Jacques,witness,female,,,1,False,False,False
Nicole femme Demenge Thiebault Lamouratte,witness,female,,,1,False,False,False
Martin Jacques,witness,male,,,1,False,False,False
Mengeon fille Nicolas Villaume,witness,female,,,1,False,False,False
Barbe femme Remy Choffel,witness,female,,,1,False,False,False
Magdelaine fille Nicolas Villaume,witness,female,,,1,False,False,False
Jean Demenge,witness,male,,,3,True,False,False
Catherine femme Delon Choffel,witness,female,,,1,False,False,False
Mathieu Mathieu,witness,unknown,,,2,False,False,False
Colatte femme Jean Demenge,witness,female,,,1,False,False,False
Anne femme Romain Thiebault Lamouratte,witness,female,,,1,False,False,False
Jean Venin,witness,male,,,1,False,True,False
Nicolas fils Demenge Lamouratte,witness,male,,,1,False,False,False
Estienne fils Jean Haxart,witness,male,,,1,False,False,False
Claudon fils Jean Demenge,witness,male,,,1,False,False,False
Mongeotte femme Remy Claude Parmentier,witness,female,,,1,False,False,False
Marie fille Jean Colin,witness,female,,,1,False,False,False
Claudon fils Vincent Choffel,witness,male,,,1,False,False,False
Nicolas Barthremin le jeune,witness,male,,,1,False,False,False
Remy Claude Parmentier,witness,male,,,1,False,False,False
Nicolas Barthremin le viel,witness,male,,,1,False,False,False
Mongeotte femme Joseph Claudel Dirhay,witness,female,,,1,False,False,False
Royne femme Remy Martin,witness,female,,,1,False,False,False
Remy Martin,witness,unknown,,,1,False,False,False
Claude Remy Claude,witness,male,,,1,False,False,False
Remy Jean Parmentier,witness,male,,,2,False,False,False
Jean Thiebauld Gerard,witness,male,,,1,False,False,False
Henry Jandel,witness,unknown,,,1,False,False,False
Dieudonné Laurent,witness,unknown,Xouarupt,,1,False,False,False
Maurice Clanne,witness,female,,,2,False,False,False
Colin Clanne,witness,female,,,1,False,False,False
Jean Anthoine Maillot,witness,male,,,1,False,False,False
Valentin Haillant,witness,unknown,,,1,False,False,False
Jacot Jean Jacot,witness,male,,,2,False,False,False
Jean Haillant,witness,male,,,2,False,False,False
Bastien Demenge Remy,witness,male,,,2,False,False,False
Nicolas Jean Remy,witness,male,,,1,False,False,False
Adam Parmentier,witness,unknown,,,1,False,False,False
Toussaine femme Jean Colé,witness,female,,,1,False,False,False
Jean Thiebault Gerard,witness,male,,,1,False,False,False
Jean Micquel,witness,male,,,1,False,False,False
Margueritte veuve Demenge Romain,witness,female,,,1,False,False,False
Marie fille Remy Jeandel,witness,female,,,1,False,False,False
Didon la Sorette le jeune,witness,unknown,,,1,False,False,False
Jean Ranarre pelletier bourgeois,witness,male,Blamont,,1,False,False,False
Francois Pelletier le jeune,witness,unknown,,,1,False,False,False
Jean Menusier,witness,male,,,4,True,True,False
Gaitte femme au sieur Nicolas Gellée,witness,female,,,1,False,False,False
Claudine femme Jean Cunelier,witness,female,,,1,False,False,False
Claudatte femme Didier Mengin,witness,female,,,1,False,False,False
Magdelaine femme Ambroise Caba,witness,female,,,1,False,False,False
Claudon Mongin cordonnier,witness,male,,,1,False,False,False
Jeanne femme Claudon Mengin,witness,female,,,1,False,False,False
Mre. René le Cerf,witness,unknown,,,1,False,False,False
Sabillon femme Didier,witness,female,Dompierre,,1,False,False,False
Sebille Cloutier veuve Colas Bourdaine,witness,female,,,1,False,False,False
Barbelline femme Jean Bouchat,witness,female,,,1,False,False,False
Jean Mongenat portier de la portembas,witness,male,Blamont,,1,False,False,False
Dieudonnée Nicolas Thiebault,witness,male,,,1,False,False,False
Marie femme Francois Rouyer,witness,female,,,1,False,False,False
Claudatte femme Jean Pinadel,witness,female,,,1,False,False,False
Sebille veuve Jean Mercier,witness,female,,,1,False,True,False
Didier l'Enguesse,witness,unknown,,,1,False,False,False
Jean Cherrier cordonnier bourgeois,witness,male,Blamont,,1,False,False,False
Pierson Poutier bourgeois,witness,unknown,Blamont,,1,False,False,False
Marguerite femme Nicolas Humbert dit,witness,female,Serceour,,1,False,False,False
Jennon femme Demenge,witness,female,Merviller,,2,False,False,False
Alison veuve Jean Henry Michiel,witness,female,,,1,False,False,False
Chrestienne femme a Bernard Faltin,witness,female,Blamont,,1,False,False,False
Demenge le Comte dit Evron,witness,male,,,1,False,False,False
Bernard Faltin,witness,unknown,,,1,False,False,False
Didier de la Cariolle,witness,unknown,,,1,False,False,False
Jean Claude le jeune,witness,male,,,1,False,False,False
Bietrix veuve Bastien Vigneron,witness,female,,,1,False,False,False
Jehenne femme Nicolas Saulnier,witness,female,,,1,False,False,False
Barbelline femme Demenge Moictrier,witness,female,,,1,False,False,False
Hannezo Claudon,witness,female,,,1,False,False,False
Sebille femme Claude Jean Claude,witness,female,,,1,False,False,False
Annel femme Jean Simonin,witness,female,,,1,False,False,False
Jean Symonin Cordonnier,witness,male,,,1,False,False,False
Demenge Henry Maire,witness,male,,,1,False,False,False
Nicolas Cherrier,witness,male,,,1,False,False,False
Didier Simonin,witness,unknown,,,1,False,False,False
Alison femme Demenge le Conte,witness,female,,,1,False,False,False
Henry Fournier,witness,unknown,,,1,False,False,False
Claudon Cesar,witness,male,,,1,False,False,False
Noble homme Jean Hannel,witness,female,,,1,False,False,False
Chrestienne femme Chrestien Jeune Chrestien,witness,female,,,1,False,False,False
Jean Henrequel,witness,male,,,1,False,False,False
Catherine femme Demenge Mengin Claude,witness,female,,,1,False,False,False
Nicolas Chartier,witness,male,,,1,False,False,False
Germain Claudin,witness,unknown,,,1,False,False,False
Didier Pierson,witness,unknown,,,1,False,False,False
Thiebault Jean Thiebault,witness,male,,,2,False,False,False
Demenge Colbay,witness,male,,,1,False,False,False
Jean Persin jeune fils,witness,male,,,1,False,False,False
Demenge Marchal jeune fils,witness,male,,,1,False,True,False
Jean Grand Colas,witness,male,,,1,False,False,False
Margueritte femme Nicolas Simon,witness,female,,,1,False,False,False
Zabel femme Jean Mongeot,witness,female,,,1,False,False,False
Meline femme Anthoine Marlier,witness,female,,,1,False,False,False
Claude Martin,witness,male,,,1,False,False,False
Jean Claudon Claude,witness,male,,,2,False,False,False
Demenge Martin,witness,male,,,2,False,False,False
Demenge Jobard,witness,male,,,1,False,False,False
Demenge Le Grand Colas (alias Parmentier),witness,male,,,1,False,False,False
Thoussainct Thirion,witness,unknown,,,1,False,False,False
Mengin Godot,witness,unknown,,,2,False,False,False
Jennon veuve Claudon Jacquemin,witness,female,,,2,False,False,False
Barbelline femme Colas Goudot,witness,female,,,1,False,False,False
Jehennon,witness,unknown,,,3,True,False,False
Didier Connot,witness,unknown,,,1,False,True,False
Demenge Pierson,witness,male,,,3,True,False,False
Nicolas Vaultrin,witness,male,,,2,False,False,False
Estienne Connot,witness,unknown,,,2,False,False,False
Nicolas Simon,witness,male,,,2,False,False,False
Nicolas Jean Gerardin,witness,male,,,1,False,False,False
Colas Pierson,witness,unknown,,,1,False,False,False
Nicolas Chastey,witness,male,,,1,False,False,False
Allison,witness,unknown,,,1,False,False,False
Claude Thomas,witness,male,,,2,False,False,False
Nicolas Mongenan,witness,male,,,1,False,False,False
Sebille fille Didier,witness,female,Vacory,,1,False,False,False
