person1,person2,relationship_type,trial_id,evidence_text,confidence
Francoise,Jean Frampart,spouse_widow,w254,Francoise veuve Jean Frampart de St Dié,1.0
Margueritte,Nicolas Charrey,child_daughter,w254,Margueritte fille Nicolas Charrey,1.0
Jehennon,Anthoine Alixey,spouse_widow,w254,Jehennon veuve Anthoine Alixey,1.0
Jehennon,Demenge Phelice,spouse_wife,w254,Jehennon femme Demenge Phelice,1.0
Mengeatte,David Demenge,spouse_widow,w254,Mengeatte veuve David Demenge Collatte,1.0
Mesline,Adam Thiebault,spouse_wife,w255,Mesline femme Adam Thiebault,1.0
Parise,Ferry Claude,spouse_wife,w256,Parise femme Ferry Claude Ferry,1.0
Beniste,Claudon Renouard,spouse_wife,w256,Beniste femme Claudon Renouard,1.0
Agnes,Jean Demenge,spouse_widow,w256,Agnes veuve Jean Demenge Babel,1.0
Barbeline,Jean Jacques,spouse_wife,w256,Barbeline femme Jean Jacques Gerardin,1.0
Bastienne,Claude Gerardin,spouse_wife,w256,Bastienne femme Claude Gerardin,1.0
Margueritte,Pierron Jardolle,spouse_wife,w256,Margueritte femme Pierron Jardolle,1.0
Hellaine,Didier Claudon,spouse_wife,w257,Hellaine femme Didier Claudon Noel,1.0
Anne,Jean Regnauldin,spouse_wife,w257,Anne femme Jean Regnauldin,1.0
Jennon,Jean Doridant,spouse_wife,w257,Jennon femme Jean Doridant,1.0
Marguitte,Nicolas,spouse_wife,w257,Marguitte femme Nicolas de Cariolle,1.0
Claudatte,Symon,spouse_wife,w257,Claudatte femme Symon de Besmont,1.0
Mengeotte,Girard Toussainct,spouse_wife,w257,Mengeotte femme Girard Toussainct,1.0
Jennon,Jacquot Claudon,spouse_wife,w257,Jennon femme Jacquot Claudon Noel,1.0
Jennon,Jean Mengenot,spouse_wife,w257,Jennon femme Jean Mengenot,1.0
Jennon,Jean Jacquot,spouse_wife,w258,Jennon femme Jean Jacquot Claude Estienne,1.0
Jennon,Nicolas Girardin,spouse_wife,w258,Jennon femme Nicolas Girardin Haxo,1.0
Barbon,Jean Claude,spouse_widow,w258,Barbon veuve Jean Claude,1.0
Mengeotte,Mengeon Bande,spouse_wife,w258,Mengeotte femme Mengeon Bandeçay,1.0
Claudatte,Claudon Ferry,spouse_wife,w258,Claudatte femme Claudon Ferry. du Mesnil,1.0
Didion,Jean Esclaire,spouse_wife,w258,Didion femme Jean Esclaire,1.0
Claudatte,Claudon,spouse_wife,w258,Claudatte femme Claudon de la Ruelle,1.0
Curienne,Jean Aulbry,spouse_widow,w258,Curienne veuve Jean Aulbry,1.0
Jennon,Bastien Cuvelier,spouse_wife,w258,Jennon femme Bastien Cuvelier,1.0
Mongeatte,Didier Michiel,spouse_wife,w258,Mongeatte femme Didier Michiel,1.0
Mathiatte,Jean Hanzo,spouse_wife,w258,Mathiatte femme Jean Hanzo,1.0
Catherine,Colas Menuzier,spouse_wife,w258,Catherine femme Colas Menuzier,1.0
Marguitte,Didier Baudrot,spouse_wife,w258,Marguitte femme Didier Baudrot,1.0
Aley,Claudon Thiriot,spouse_wife,w258,Aley femme Claudon Thiriot,1.0
Jacquotte,Claudon Phullepin,spouse_wife,w258,Jacquotte femme Claudon Phullepin,1.0
Jennon,Claudon Aulbry,spouse_widow,w258,Jennon veuve Claudon Aulbry,1.0
Marion,Mengeon Regnauldin,spouse_wife,w260,Marion femme Mengeon Regnauldin,1.0
Marguitte,Jean,spouse_wife,w260,Marguitte femme Jean de Boullain,1.0
Annon,Jean Regnauldin,spouse_wife,w260,Annon femme Jean Regnauldin,1.0
Jennon,Demenge Galdrimey,spouse_wife,w260,Jennon femme Demenge Galdrimey,1.0
Marguitte,Jean Regnauldin,spouse_widow,w260,Marguitte veuve Jean Regnauldin,1.0
Claudatte,Anthoine Jean,child_daughter,w261,Claudatte fille Anthoine Jean Mareschal,1.0
Jean,Anthoine Mareschal,child_son,w261,Jean fils Anthoine Mareschal,1.0
Claudatte,Fleurant,spouse_wife,w262,Claudatte femme Fleurant de Delaleaue de Sachemont,1.0
Jacquatte,Jean Claude,spouse_widow,w262,Jacquatte veuve Jean Claude Vaultier de Sachemont,1.0
Nicolle,Claudon Michiel,spouse_wife,w263,Nicolle femme Claudon Michiel de la Rochatte,1.0
Jehennon,Demenge,spouse_wife,w263,Jehennon femme Demenge de Mortaigne de la Bolle,1.0
Jehennon,Demenge,child_daughter,w263,Jehennon fille Demenge de Mortaigne,1.0
Mengeatte,Urbain Sagaire,spouse_wife,w263,Mengeatte femme Urbain Sagaire de Rougiville,1.0
Mengin,George Mengin,child_son,w263,Mengin fils George Mengin de la Bolle,1.0
Catherine,Jean Claudon,spouse_wife,w264,Catherine femme Jean Claudon Thierion,1.0
Didielle,Colas Claude,spouse_wife,w264,Didielle femme Colas Claude Girard de Brehimont,1.0
Halby,Demenge Colas,spouse_wife,w264,Halby femme Demenge Colas Girard de Brehimont,1.0
Georgeon,Colas Claude,child_son,w264,Georgeon fils Colas Claude Girard de Brehimont,1.0
Marguitte,Symon Jacquot,spouse_wife,w264,Marguitte femme Symon Jacquot de Brehimont,1.0
Jennon,Jean Colin,spouse_widow,w264,Jennon veuve Jean Colin de Laistre (Ban de Sapt),1.0
Claudatte,Symon,spouse_wife,w265,Claudatte femme Symon de Besmont of Nompatelize,1.0
Alizon,Georgeon Claudon,spouse_wife,w265,Alizon femme Georgeon Claudon Noel moictrier a la grange du haut ban,1.0
Claudatte,Jean Berquey,spouse_wife,w265,Claudatte femme Jean Berquey du Vivier,1.0
Marion,George Noel,spouse_wife,w265,Marion femme George Noel de Nompatelize,1.0
Annon,Jean Regnauldin,spouse_wife,w265,Annon femme Jean Regnauldin de Nompatelize,1.0
Floratte,Anthoine Doridant,spouse_wife,w265,Floratte femme Anthoine Doridant de Nompathelize,1.0
Barbeline,Georgeon Choppat,spouse_widow,w265,Barbeline veuve Georgeon Choppat de Nompatelize,1.0
Marguitte,Colas Gariolle,spouse_wife,w265,Marguitte femme Colas Gariolle de Nompatelize,1.0
Jennon,Jean Marion,spouse_widow,w266,Jennon veuve Jean Marion de St Remy,1.0
Jennon,Valentin Girard,spouse_widow,w266,Jennon veuve Valentin Girard de St Remy,1.0
Jennon,Claudon Ferry,spouse_wife,w266,Jennon femme Claudon Ferry de St Remy,1.0
Mengeotte,Jean Fallajeulx,spouse_wife,w266,Mengeotte femme Jean Fallajeulx le jeune de St Remy,1.0
Catherine,Jean Demenge,spouse_wife,w266,Catherine femme Jean Demenge Charrier le jeune de St Remy,1.0
Marguitte,Florentin Maron,spouse_widow,w266,Marguitte veuve Florentin Maron de St Remy,1.0
Jennon,Demenge Colas,spouse_wife,w266,Jennon femme Demenge Colas Aulbert de St Remy,1.0
Jennon,Jean Henry,spouse_widow,w266,Jennon veuve Jean Henry de St Remy,1.0
Jennon,Bastien Cuvelier,spouse_wife,w266,Jennon femme Bastien Cuvelier de St Remy,1.0
Marguitte,Didier Seigaire,spouse_wife,w267,Marguitte femme Didier Seigaire de Brehimont,1.0
Jennon,Laurent Jean,spouse_wife,w267,Jennon femme Laurent Jean Mengenot de La Vacherie,1.0
Mengeon,Colas Jean,child_son,w267,Mengeon fils Colas Jean Ferry de la Vacherie,1.0
Marguitte,Mengeon Girard,spouse_wife,w268,Marguitte femme Mengeon Girard de la Fosse,1.0
Dieudonne,Colas Pairson,spouse_widow,w268,Dieudonne veuve Colas Pairson du Vivier,1.0
Barbeline,Mengeon Renouard,spouse_wife,w269,Barbeline femme Mengeon Renouard de la Voivrelle,1.0
Bastienne,Claude Gerardin,spouse_wife,w269,Bastienne femme Claude Gerardin de la Voivrelle,1.0
Barbeline,Dieudonné Jean,spouse_wife,w269,Barbeline femme Dieudonné Jean Demenge de Coinches,1.0
Collatte,Claude Lyenard,spouse_wife,w269,Collatte femme Claude Lyenard de Saulcy,1.0
Poline,Demenge Mengel,spouse_wife,w269,Poline femme Demenge Mengel de Raves,1.0
Mengeatte,Jean Charpentier,spouse_wife,w269,Mengeatte femme Jean Charpentier de Coinches,1.0
Margueritte,Demenge Alix,spouse_wife,w269,Margueritte femme Demenge Alix de Neufville,1.0
Claudatte,Valentin Claude,spouse_widow,w269,Claudatte veuve Valentin Claude Milan de Remomeix,1.0
Agnes,Jean Demenge,spouse_widow,w269,Agnes veuve Jean Demenge Babel de Faing-Thiery,1.0
Alizon,Claudon Durand,spouse_widow,w270,Alizon veuve Claudon Durand de Pajaille,1.0
Benitte,Demenge Comte,spouse_wife,w270,Benitte femme Demenge Comte de Pajaille,1.0
Catherine,Jean Grand,spouse_wife,w270,Catherine femme Jean Grand George de Pajaille,1.0
Georgeatte,Claudon Henry,spouse_widow,w270,Georgeatte veuve Claudon Henry de Pajaille,1.0
Mengeotte,Vincent Yclon,spouse_wife,w270,Mengeotte femme Vincent Yclon de Pajaille,1.0
Marguitte,Jean Colas,spouse_widow,w270,Marguitte veuve Jean Colas de Bul de Pajaille,1.0
Jennon,Jean Claude,spouse_wife,w270,Jennon femme Jean Claude Estienne du Mesnil,1.0
Dieudonnee,Colas Pairson,spouse_widow,w270,Dieudonnee veuve Colas Pairson du Vivier,1.0
Jennon,Estienne Carriot,spouse_wife,w271,Jennon femme Estienne Carriot du Vivier,1.0
Mengeotte,Jean Thieriot,spouse_wife,w271,Mengeotte femme Jean Thieriot de la Fosse,1.0
Jehennon,Claudon Hamo,spouse_widow,w271,Jehennon veuve Claudon Hamo de la Fosse,1.0
Jennon,Toussainct Nicolas,spouse_wife,w271,Jennon femme Toussainct Nicolas Nicolle de Denipaire,1.0
Jennon,Jean,spouse_wife,w272,Jennon femme Jean de Sombois de l'Hermitage des Dames,1.0
Marguitte,Vincent Bandesapt,spouse_wife,w272,Marguitte femme Vincent Bandesapt de Pajaille,1.0
Catherine,Jean Grand,spouse_widow,w272,Catherine veuve Jean Grand George de Pajaille,1.0
Jehennon,Demenge,spouse_wife,w273,Jehennon femme Demenge le Petit Nicolas de Robache,1.0
Mengeatte,Blaise Marie,spouse_wife,w273,Mengeatte femme Blaise Marie de Robache,1.0
Marguitte,Jean Pierron,spouse_wife,w273,Marguitte femme Jean Pierron Colas de Robache,1.0
Mengeatte,Jean George,spouse_widow,w273,Mengeatte veuve Jean George le Jeune de Robache,1.0
Marguitte,Colin George,spouse_wife,w273,Marguitte femme Colin George de Robache,1.0
Catherine,Georgeon Grand,spouse_wife,w273,Catherine femme Georgeon Grand George de Robache,1.0
Marie,Diez Meschat,spouse_wife,w273,Marie femme Diez Meschat de Saint Dié,1.0
Polnie,George Bademenil,spouse_wife,w274,Polnie femme George Bademenil drappier de Saint Dié,1.0
Mathiatte,Pierre Grosmaire,spouse_wife,w274,Mathiatte femme Pierre Grosmaire de Saint Dié,1.0
Collate,Diez Colas,spouse_widow,w274,Collate veuve Diez Colas Colin Peltre de Saint Dié,1.0
Dieudonnee,Thoussainct Jalley,spouse_wife,w275,Dieudonnee femme Thoussainct Jalley de Mazelay,1.0
Claudatte,Claudel Jean,spouse_wife,w275,Claudatte femme Claudel Jean Aulbert de Mazelay,1.0
Jehennon,Gerard Choppat,spouse_wife,w275,Jehennon femme Gerard Choppat de Mazelay,1.0
Jehennon,Jean Didier,spouse_wife,w275,Jehennon femme Jean Didier Vagnier de Mazelay,1.0
Jehennon,Jean Didier,spouse_wife,w275,Jehennon femme Jean Didier Martin de Mazelay,1.0
Marie,Remy Valdeliepvre,spouse_wife,w275,Marie femme Remy Valdeliepvre de Mazelay,1.0
Mengeatte,Nicolas Humbert,spouse_wife,w275,Mengeatte femme Nicolas Humbert de Mazelay,1.0
Collatte,Adam Bessat,spouse_wife,w275,Collatte femme Adam Bessat de Mazelay,1.0
Colatte,Colas Henry,spouse_wife,w275,Colatte femme Colas Henry Valdeliepvre,1.0
Marion,Anthoine Colas,child_daughter,w275,Marion fille Anthoine Colas Colin de Mazelay,1.0
Colatte,Gerard Jalley,spouse_wife,w275,Colatte femme Gerard Jalley de Mazelay,1.0
Epnon,Colas Knecht,spouse_wife,w275,Epnon femme Colas Knecht de Gemainfaing au Ban de Sapt,1.0
Marguitte,Colas Andreu,spouse_wife,w276,Marguitte femme Colas Andreu de Brehimont,1.0
Jennon,Gerardin Haxo,spouse_wife,w276,Jennon femme Gerardin Haxo de la Fosse,1.0
Mengeatte,Estienne Jean,spouse_wife,w276,Mengeatte femme Estienne Jean Perrin de Brehimont,1.0
Marguitte,Symon Jacquot,spouse_wife,w276,Marguitte femme Symon Jacquot de Brehimont,1.0
Claudatte,Mengeon Voiriat,spouse_wife,w276,Claudatte femme Mengeon Voiriat de Brehimont,1.0
Claudatte,Claudon Fallayeux,spouse_wife,w276,Claudatte femme Claudon Fallayeux de Brehimont,1.0
Mengeatte,Jean Gerard,spouse_wife,w276,Mengeatte femme Jean Gerard de Brehimont,1.0
Halby,Demenge Colas,spouse_wife,w276,Halby femme Demenge Colas Gerard de Brehimont,1.0
Dedille,Colas Claude,spouse_wife,w276,Dedille femme Colas Claude Gerard de Brehimont,1.0
Claudatte,Jean Sagaire,spouse_wife,w277,Claudatte femme Jean Sagaire du Vivier,1.0
Jacquatte,Claudon Agnes,spouse_wife,w277,Jacquatte femme Claudon Agnes du Vivier,1.0
Epnon,Colas Burquey,spouse_wife,w277,Epnon femme Colas Burquey du Vivier,1.0
Barbon,Claudon Mengeot,spouse_widow,w277,Barbon veuve Claudon Mengeot du Vivier,1.0
Mengeatte,Colas,spouse_wife,w277,Mengeatte femme Colas du Chemin du Vivier,1.0
Catherine,Nicolas Menurgier,spouse_widow,w277,Catherine veuve Nicolas Menurgier du Vivier,1.0
Claudatte,Claudon Jean,spouse_wife,w277,Claudatte femme Claudon Jean Claudon du Vivier,1.0
Mengeon,Mengeon Gerard,child_son,w277,Mengeon fils Mengeon Gerard de la Fosse,1.0
Dieudonnee,Jean Marguis,spouse_wife,w277,Dieudonnee femme Jean Marguis du Vivier,1.0
Curien,Claudon Jean,child_son,w277,Curien fils de Claudon Jean Claudon du Vivier,1.0
Dieudonne,Noel Gerard,child_son,w278,Dieudonne fils de Noel Gerard,1.0
Catherine,Fleurant Hagimont,spouse_widow,w279,Catherine veuve de Fleurant Hagimont,1.0
Zabillon,Bresson Jeannel,spouse_wife,w280,Zabillon femme de Bresson Jeannel de Vicq,1.0
Marie,Jean Derechee,spouse_wife,w280,Marie femme de Jean Derechee,1.0
Collatte,Jean Claudon,spouse_widow,w281,Collatte veuve de Jean Claudon Jean Meline de La Pelliere,1.0
Epnon,Claudel Jean,spouse_wife,w281,Epnon femme de Claudel Jean le Masson de La Pelliere,1.0
Germaine,Mengel,spouse_widow,w281,Germaine veuve de Mengel le Compain du Souche de Clemecy,1.0
Jennon,Claudon Jean,spouse_widow,w281,Jennon veuve Claudon Jean Meline du Souche de Clemecey,1.0
Jennon,Demenge Anthoine,spouse_wife,w284,Jennon femme Demenge Anthoine de la Vacherie,1.0
Marguitte,Didier Thiebault,spouse_wife,w284,Marguitte femme Didier Thiebault de la Vacherie,1.0
Catherine,Nicolas Moullot,spouse_wife,w284,Catherine femme Nicolas Moullot de la Vacherie,1.0
Mengeotte,Colas Ratonge,spouse_wife,w284,Mengeotte femme Colas Ratonge,1.0
Catherine,Jean Jeandey,spouse_wife,w284,Catherine femme Jean Jeandey,1.0
Elizabeth,Jean Colat,spouse_wife,w284,Elizabeth femme Jean Colat,1.0
Claudatte,Demenge,spouse_wife,w284,Claudatte femme Demenge le Clerc,1.0
Marguitte,Hydoulx Grend,spouse_wife,w284,"Marguitte
femme Hydoulx Grend Didier",1.0
Barbey,Laurent,spouse_wife,w285,Barbey femme Laurent le Masson du Saulcy,1.0
Claudatte,Jean Hocquart,spouse_wife,w285,"Claudatte femme Jean Hocquart de Contramolin
Witch 285",1.0
Beniste,Claude Jeandel,spouse_wife,w285,"Beniste femme Claude Jeandel du Chasnoy
Told story of how 5 or 6 years before he",1.0
Elizabeth,Dieudonné,spouse_wife,w285,Elizabeth femme Dieudonné la Brux de la Warde de Saulcy,1.0
Jehennon,Jacquot Ferry,spouse_wife,w285,Jehennon femme Jacquot Ferry du Chasnoy,1.0
Jenotte,Jean Sterbey,spouse_wife,w286,Jenotte femme Jean Sterbey de la Grandefosse,1.0
Beniste,Dieudonné Valence,spouse_wife,w286,Beniste femme Dieudonné Valence,1.0
Claudatte,Claudon,spouse_wife,w286,Claudatte femme Claudon le Charpentier of la Grandefosse,1.0
Jehennon,Claudon Agathe,child_daughter,w286,Jehennon fille Claudon Agathe de la Grandefosse,1.0
Mengeatte,Liegey Grand,spouse_wife,w286,Mengeatte femme Liegey Grand Maire de la Grandefosse,1.0
Jehennon,Mengeon Pierron,spouse_wife,w286,Jehennon femme Mengeon Pierron de la Grandefosse,1.0
Marguitte,Colin Choppat,spouse_wife,w287,Marguitte femme Colin Choppat,1.0
Barbon,Jean Claude,spouse_wife,w287,Barbon femme Jean Claude,1.0
Claudatte,Colas Henry,spouse_wife,w287,Claudatte femme Colas Henry de l'Hoste du Bois,1.0
Jennon,Jean Rolbey,spouse_wife,w287,Jennon femme Jean Rolbey de l'Hoste du Bois,1.0
Jennon,Jean Galdrimey,spouse_wife,w287,Jennon femme Jean Galdrimey de l'Hoste du Bois,1.0
Jennon,Mengeon Galdrimey,spouse_wife,w287,Jennon femme Mengeon Galdrimey de l'Hoste du Bois,1.0
Jennon,Henry Colas,child_daughter,w287,Jennon fille de Henry Colas Henry de l'Hoste du Bois,1.0
Mengeon,Catherine Gelyat,child_son,w287,Mengeon fils de Catherine Gelyat de l'Hoste du Bois,1.0
Anthoine,Jean Claude,child_son,w287,Anthoine fils Jean Claude demeurant a la Bourgonce,1.0
Mengeatte,Vincent Jeandel,spouse_wife,w288,Mengeatte femme Vincent Jeandel,1.0
Thoussaincte,Demenge Collenot,spouse_widow,w288,Thoussaincte veuve Demenge Collenot d'Entre-deux-Eaux,1.0
Marion,Jean,spouse_wife,w288,Marion femme Jean du Treux,1.0
Jehennon,Claude Mathis,spouse_wife,w289,Jehennon femme Claude Mathis de Fouchifol,1.0
Jehennon,Colas Henry,spouse_wife,w289,Jehennon femme Colas Henry Finance de Mandray,1.0
Barbe,Demenge Surien,spouse_widow,w290,Barbe veuve Demenge Surien de Moyenmoutier,1.0
Claudatte,Francois,spouse_wife,w290,Claudatte femme Francois l'Hoste de Moyenmoutier,1.0
Chrestienne,Jean Blaise,spouse_wife,w290,Chrestienne femme Jean Blaise de Moyenmoutier,1.0
Elie,Colas,spouse_wife,w290,Elie femme Colas d'Avould,1.0
Claudatte,Colas Vaultin,spouse_wife,w290,Claudatte femme Colas Vaultin de Moyenmoutier,1.0
Jennon,Claudon Mourchat,spouse_wife,w290,Jennon femme Claudon Mourchat,1.0
Jennon,Colas Chrestien,spouse_wife,w290,Jennon femme Colas Chrestien mulnier de Moyenmoutier,1.0
Pauline,Jean,spouse_wife,w290,Pauline femme Jean du Train de Gemainfaing,1.0
Catherine,Demenge Jean,spouse_wife,w291,Catherine femme Demenge Jean Arnoulx du Mesnil,1.0
Jacquotte,Jean Helley,spouse_wife,w291,Jacquotte femme Jean Helley du Mesnil,1.0
Mengeotte,Girard Franceon,spouse_wife,w291,Mengeotte femme Girard Franceon du Mesnil,1.0
Jennon,Bastien Mathis,spouse_wife,w291,Jennon femme Bastien Mathis du Vivier,1.0
Barbeline,Claudon Haxo,spouse_wife,w291,Barbeline femme Claudon Haxo du Vivier,1.0
Mengeon,Mengeon Francois,child_son,w291,Mengeon fils Mengeon Francois de la Fosse,1.0
Barbe,Idoul Odinat,spouse_wife,w292,Barbe femme Idoul Odinat,1.0
Jennon,Gerard Godat,spouse_wife,w292,Jennon femme Gerard Godat,1.0
Bastienne,Colas Moictrier,spouse_wife,w292,Bastienne femme Colas Moictrier de Raon,1.0
Blaisette,Demenge Didon,spouse_wife,w292,Blaisette femme Demenge Didon,1.0
Mengeatte,Nicolas Bernard,spouse_wife,w292,Mengeatte femme Nicolas Bernard de Raon,1.0
Marguitte,Demenge Voirat,spouse_wife,w292,Marguitte femme Demenge Voirat de Raon,1.0
Clemence,Thomas Jacquat,spouse_wife,w292,Clemence femme Thomas Jacquat de Raon,1.0
Jehenne,Claude Brabant,spouse_widow,w292,Jehenne veuve Claude Brabant tabellion de Raon,1.0
Chrestienne,Jean Tourneur,spouse_wife,w292,Chrestienne femme Jean Tourneur,1.0
Babon,Mre Pierre,spouse_wife,w292,Babon femme Mre Pierre Charles de Raon,1.0
Marguitte,Charles Commis,spouse_wife,w292,Marguitte femme Charles Commis,1.0
Claudatte,Jean,spouse_wife,w292,Claudatte femme Jean de la Court,1.0
Claudatte,Claudon Quentin,spouse_wife,w292,Claudatte femme Claudon Quentin,1.0
Collatte,Adam Bessat,spouse_widow,w293,Collatte veuve Adam Bessat,1.0
Helleny,Damien,spouse_wife,w293,Helleny femme de Damien le Menestrel,1.0
Margueritte,Diez Thomas,spouse_wife,w293,Margueritte femme Diez Thomas,1.0
Jehennon,Jean Vagnier,child_daughter,w293,Jehennon fille Jean Vagnier,1.0
Marguitte,Jean Vagnier,child_daughter,w293,Marguitte fille Jean Vagnier,1.0
Nicolas,Thomas Jean,child_son,w293,Nicolas fils Thomas Jean Thomas de la Voeuvre,1.0
Estiennette,Jean Holbin,child_daughter,w293,Estiennette fille Jean Holbin de la Pescherie,1.0
Mengeon,Dieudonné Jean,child_son,w293,Mengeon fils Dieudonné Jean Demenge de la Pescherie,1.0
Jehennon,Didier,spouse_wife,w293,Jehennon femme Didier de Bedecourt,1.0
Marion,Claudon Jalley,spouse_wife,w293,Marion femme Claudon Jalley,1.0
Zabel,Jean Didier,child_daughter,w293,Zabel fille Jean Didier Martin,1.0
Colatte,Colas Holbin,spouse_wife,w293,Colatte femme Colas Holbin Valdeliepvre,1.0
Colatte,Mathis Jeandel,spouse_wife,w293,Colatte femme Mathis Jeandel,1.0
Barbon,Claudin Vernier,spouse_wife,w294,Barbon femme Claudin Vernier,1.0
Catherine,Colas Gaixotte,spouse_wife,w295,Catherine femme Colas Gaixotte mareschal,1.0
Jehennon,Demenge Mandray,spouse_wife,w295,Jehennon femme Demenge Mandray,1.0
Beniste,Martiolle Francois,spouse_wife,w295,Beniste femme Martiolle Francois,1.0
Mathiatte,Dion Fran,spouse_widow,w295,Mathiatte veuve Dion François Gaixotte,1.0
Alizon,Demenge Chottey,spouse_wife,w295,Alizon femme Demenge Chottey,1.0
Catherine,Claudel Jacquelin,spouse_wife,w295,Catherine femme Claudel Jacquelin,1.0
Jehennon,Jean Bontemps,spouse_wife,w295,Jehennon femme Jean Bontemps,1.0
Catherine,Thoussainct Colin,spouse_widow,w295,Catherine veuve Thoussainct Colin Michiel Bejalley,1.0
Valentine,Jean Michiel,spouse_wife,w295,Valentine femme Jean Michiel,1.0
Colatte,Claude,spouse_wife,w295,Colatte femme Claude le maire,1.0
Jehennon,Claude,spouse_wife,w295,Jehennon femme Claude de Sal,1.0
Rozon,Demenge Colas,spouse_wife,w296,Rozon femme Demenge Colas Gaixotte,1.0
Zabel,Jean,spouse_widow,w296,Zabel veuve Jean du Prey,1.0
Beniste,Marthiolle Fran,spouse_wife,w296,Beniste femme Marthiolle François marchant,1.0
Barbelline,Claude Jean,spouse_wife,w296,Barbelline femme Claude Jean Michiel,1.0
Margueritte,Jacot,spouse_wife,w297,Margueritte femme Jacot le Seigneur,1.0
Jehennon,Jean,spouse_wife,w297,Jehennon femme Jean du Biehay,1.0
Marie,Jacot Colas,spouse_widow,w297,Marie veuve Jacot Colas,1.0
Valentine,Jean Michiel,spouse_wife,w297,Valentine femme Jean Michiel,1.0
Bablon,Jean Mathieu,spouse_wife,w298,Bablon femme Jean Mathieu de Moyenmoustier,1.0
Beniste,Andreu Pieron,spouse_wife,w298,Beniste femme Andreu Pieron,1.0
Jehenne,Jean Pieron,spouse_wife,w298,Jehenne femme Jean Pieron,1.0
Beniste,Colas Jean,spouse_wife,w298,Beniste femme Colas Jean Mongeay de Moyenmoustier,1.0
Claudatte,Colas Valtin,spouse_wife,w299,Claudatte femme Colas Valtin,1.0
Babelon,Demenge Barbouiller,spouse_wife,w299,Babelon femme Demenge Barbouiller de Raon,1.0
Thienatte,Demenge Ganaire,spouse_wife,w299,Thienatte femme Demenge Ganaire,1.0
Alison,Gregoire Xeuxel,spouse_wife,w299,Alison femme Gregoire Xeuxel,1.0
Claudon,Dieudonné Fran,spouse_wife,w299,Claudon femme Dieudonné François de Moyenmoutier,1.0
Catherine,Mengeon Bouray,spouse_wife,w299,Catherine femme Mengeon Bouray de St Blaise,1.0
Claudatte,Colas Noel,spouse_wife,w299,Claudatte femme Colas Noel de Moyenmoutier,1.0
Zabel,Claude Prevost,spouse_wife,w300,Zabel femme Claude Prevost,1.0
Mongeatte,Nicolas Vuillaumé,spouse_wife,w300,Mongeatte femme Nicolas Vuillaumé,1.0
Cathelon,Humbert Dedion,spouse_wife,w300,Cathelon femme Humbert Dedion,1.0
Marguitte,Humbert Dedion,spouse_widow,w300,Marguitte veuve Humbert Dedion,1.0
Marion,Demenge Noel,spouse_wife,w300,Marion femme Demenge Noel,1.0
Jennon,Demenge Colas,spouse_wife,w300,Jennon femme Demenge Colas Noel,1.0
Collate,Anthoine Andreu,spouse_widow,w300,Collate veuve Anthoine Andreu,1.0
Zabelat,Jean Anthoine,spouse_wife,w301,Zabelat femme Jean Anthoine,1.0
Claude,Colas Gardey,child_daughter,w301,Claude fille Colas Gardey de Parroie,1.0
Mengeatte,Mengin Reguard,spouse_wife,w301,Mengeatte femme Mengin Reguard,1.0
Catherine,Didier Marchal,spouse_wife,w301,Catherine femme Didier Marchal,1.0
Francoise,Nicolas Jean,spouse_wife,w302,Francoise femme Nicolas Jean Aubry,1.0
Curienne,George Jean,spouse_widow,w302,Curienne veuve George Jean George,1.0
Alizon,Nicolas Coupechausse,spouse_wife,w302,Alizon femme Nicolas Coupechausse,1.0
Clemence,George Fusselier,spouse_wife,w302,Clemence femme George Fusselier,1.0
Alizon,Lucas Massic,spouse_wife,w302,Alizon femme Lucas Massic,1.0
Margueritte,Aubertin Polain,spouse_wife,w302,Margueritte femme Aubertin Polain,1.0
Didiere,Gros Demenge,spouse_wife,w302,Didiere femme Gros Demenge,1.0
Claudatte,Demenge Barbonnier,spouse_wife,w302,Claudatte femme Demenge Barbonnier de Raon,1.0
Marie,Nicolas,spouse_wife,w302,Marie femme Nicolas le Clerc,1.0
Zabillon,Nicolas Sellier,spouse_widow,w302,Zabillon veuve Nicolas Sellier,1.0
Catherine,Honnble Lucas,spouse_wife,w302,Catherine femme Honnble Lucas Mercier,1.0
Anne,Claudon Lhuillier,spouse_wife,w302,Anne femme Claudon Lhuillier,1.0
Jennon,Demenge Durand,spouse_wife,w302,Jennon femme Demenge Durand,1.0
Marie,Claude Lhuillier,spouse_wife,w302,Marie femme Claude Lhuillier,1.0
Sybille,Nicolas Dejo,spouse_wife,w302,Sybille femme Nicolas Dejo,1.0
Claudette,Claudon Quentin,spouse_wife,w302,Claudette femme Claudon Quentin,1.0
Marie,Demenge Parisot,spouse_widow,w302,Marie veuve Demenge Parisot,1.0
Jalnon,Nicolas Jean,spouse_wife,w302,Jalnon femme Nicolas Jean de Flin,1.0
Margueritte,Nicolas Cordier,spouse_wife,w302,Margueritte femme Nicolas Cordier,1.0
Dion,Honnble Bastien,spouse_wife,w302,Dion femme Honnble Bastien Sachot,1.0
Claudatte,Jean Hoult,spouse_wife,w302,Claudatte femme Jean Hoult,1.0
Sebille,Nicolas Didier,spouse_wife,w302,Sebille femme Nicolas Didier Laurent,1.0
Babon,Demenge Voinesson,spouse_wife,w302,Babon femme Demenge Voinesson,1.0
Collette,Idoux Vigneron,spouse_widow,w302,Collette veuve Idoux Vigneron,1.0
Margueritte,Demenge,spouse_wife,w302,Margueritte femme Demenge de Hurbache,1.0
