node,n_neighbors,accused_neighbors,exposure_ratio,is_accused
George Ferry de Develine,10,1,0.1,0
Hellenix femme Barthelemin le Reytre,2,0,0.0,0
Ragonne femme Remy Tixerand,10,1,0.1,0
"B 8667 No 4 Witch 142, Mengette Estienne",16,0,0.0,1
Claude Didier Alix,1,1,1.0,0
Barbe femme Claudon Raguin,8,1,0.125,0
"B 8730; witch 309, Fleuratte veuve Anthoine Valdex",10,0,0.0,1
Jacot Simon,1,0,0.0,0
Pieron Endreu,1,0,0.0,0
B 8684 no 4; Witch 191,1,0,0.0,0
George Figeat,1,0,0.0,0
Francois Mongeat,9,2,0.2222222222222222,0
Lyenard Adam,10,1,0.1,0
Jannotte femme Jean Vidier,10,1,0.1,0
Chretienne,4,0,0.0,0
Jennon la Mouratte,2,0,0.0,0
Ysabeau,2,0,0.0,0
Didier Barizien,1,0,0.0,0
Geoffroy Pérot Sellier,1,1,1.0,0
Pauline,1,0,0.0,0
Mengin Saulvaige,1,0,0.0,0
Bastien Piernille,1,0,0.0,0
Nicolas Perinan d'Essegney,1,1,1.0,0
"B 8707 no 4; witch 256, Jean Gerardin de la Voivre",21,0,0.0,1
Claude Tendon de Saulcy,1,0,0.0,0
Claudon Masson,1,0,0.0,0
B 2521 no 1; Witch 013,1,0,0.0,0
"Witch 160: B8677 no 6, Blasotte femme Claudon Coll",41,0,0.0,1
Annel femme Henry Mulnier,1,1,1.0,0
Anne femme Petit Didier le charretier de St Nicola,1,1,1.0,0
B 8691 no 8; witch 218,2,0,0.0,0
Noel George de la Chapelle,3,3,1.0,0
Jean Blaise Laulney d’Entre-deux-Eaux,1,0,0.0,0
George Jean Noel,1,1,1.0,0
Jean Masson,6,3,0.5,0
"B 8939 ; witch 316, Claudon Charniere, femme Franç",13,0,0.0,1
Izabel,2,0,0.0,0
Rozon,2,0,0.0,0
Françoise femme du precedent,2,2,1.0,0
B 3358; witch 050,2,0,0.0,0
B 3792 no 1; Witch 062,2,0,0.0,0
Jean Fran,1,0,0.0,0
B 9554 no 1; witch 331,1,0,0.0,0
Demenge Didier le Moullot,10,1,0.1,0
Demenge,19,0,0.0,0
B 5312 no 5; witch 095,2,0,0.0,0
B 9573; witch 334,1,0,0.0,0
Mongeatte femme Colin de Celle,10,1,0.1,0
Mengeotte fille Gaspard Thirion,1,1,1.0,0
Jean Petit,3,1,0.3333333333333333,0
Claudel le Maire de St Lyenard,1,1,1.0,0
Jean Pierron de la Bosse,10,1,0.1,0
Jean Grigoire,1,0,0.0,0
Jean des Mailles,1,1,1.0,0
George Grand Colas,1,1,1.0,0
Jennon femme Jean de Liepvre,1,1,1.0,0
"Jean Colas Lienard
(14) George Aulbry",9,1,0.1111111111111111,0
François Marion de Raon,1,0,0.0,0
Catherine femme Didier Moictrier,10,1,0.1,0
"B 8691 no 14; witch 225, Jaulne femme Claudon Curi",17,0,0.0,1
d’Entre-deux-Eaux,2,0,0.0,0
Idoult Janel,10,1,0.1,0
Zabel femme Demenge Pierson,1,1,1.0,0
Mengeon Colas le Vieulx Homme de Sachemont,10,1,0.1,0
Claudatte fille feu Vatrin,10,1,0.1,0
Babillon veuve Grand Colas de Raon,8,1,0.125,0
Enguel Enguel,1,1,1.0,0
B 8535 no 3; witch 135,1,0,0.0,0
Demenge Cuysenier,1,0,0.0,0
Jennon veuve Jacquat Barthelemin,1,1,1.0,0
Dieudonne Demenge Collenat d'Entre-deux-Eaux,1,1,1.0,0
Nicolas Thierion rouyer de St Nicolas,1,1,1.0,0
Jacques Gerard,10,1,0.1,0
Claudin le Clerc,1,1,1.0,0
Jean André,10,1,0.1,0
Demenge Masson de Dompierre,1,1,1.0,0
Nicole femme Colas Henryat,1,1,1.0,0
"B 2199 no 4; witch 139, Mariette veuve Claude Malf",10,0,0.0,1
Mathis Jacquart,1,1,1.0,0
Warin Manouvrier,1,1,1.0,0
Valentin Claude Colin of Fouchifol,10,1,0.1,0
demeurant à,2,0,0.0,0
Jean fils Colas Jean de Bul,1,1,1.0,0
Jean Charramont de Vanifosse,1,1,1.0,0
Chesnon veuve de feu Linard Martin de Charmes,10,1,0.1,0
B 3325 no 2; witch 035,2,0,0.0,0
"B 8712 no 5; witch 276, Dieudonné Jean Thierion, o",22,0,0.0,1
Alois Humbert,1,0,0.0,0
Colas Phlippe,10,1,0.1,0
him twice,1,1,1.0,0
Colas Hidoulf,1,0,0.0,0
Jean Demenge Hennemant,1,1,1.0,0
Le maire Claude le Clerc,1,1,1.0,0
Claudon Martin,1,0,0.0,0
Nicolas Saulnier,2,1,0.5,0
Demenge Vicaire de Mouriviller,1,1,1.0,0
Dieudonne fils de Noel Gerard,1,1,1.0,0
"Marguerite femme Claudon Voirian
Repeated husband'",1,1,1.0,0
Nicolas Ferry le Vieulx de Fontenay,1,1,1.0,0
Pieron Mengeon Henry,1,1,1.0,0
Jean l'Hoste de Ginfosse,10,1,0.1,0
Le maire Bastien Fournier de la Neufville,1,1,1.0,0
Hermans Hanns,1,0,0.0,0
Jacot Girard,1,0,0.0,0
Annon femme a Idoult Marie de la Chapelle,1,1,1.0,0
Chrestaille femme Jean Wathot,2,0,0.0,0
Margueritte veuve de Demenge Gatton de Herbeviller,1,1,1.0,0
Jean Bergier serviteur a Nicolas Brouvellart,1,1,1.0,0
Nicole femme du precedent,12,3,0.25,0
Olry Go,1,0,0.0,0
Nicolas Napuel,1,0,0.0,0
Anthoine Andreu,1,0,0.0,0
de Parey-sous-Montfort,4,0,0.0,0
dite la Vilaume,2,0,0.0,0
Chrestofle Lhuillier,1,0,0.0,0
Claudin Anthoine,1,0,0.0,0
Bastienne femme Claude Gerardin,1,1,1.0,0
Colas Mengeot,1,0,0.0,0
"Demenge Pauline de la Bolle
Long reputation of Die",1,1,1.0,0
Jennon femme Bastien Jean Simon de Raon,1,0,0.0,0
Mengin Nigal,1,0,0.0,0
Valentin Micqua de Quebrux,7,1,0.14285714285714285,0
Demenge Willaume moictrier a Leschenal,1,1,1.0,0
Marion femme Nicolas Mengin de Granges,9,1,0.1111111111111111,0
Mengeotte femme Michiel Ratonge,1,1,1.0,0
Esnel femme Demenge Bourrotte,2,0,0.0,0
Barbe femme Jean Serge,1,1,1.0,0
Ambroise Pierat,1,1,1.0,0
Lucas Massic,1,0,0.0,0
Bastien des Aulx du Viel Marché,10,1,0.1,0
Georgeatte femme Didier Jean Didier,1,1,1.0,0
Hillevix,3,0,0.0,0
Franceoise,1,0,0.0,0
Margueritte femme Claude Martin,2,0,0.0,0
Perrise femme Jean Hauricquel de Bathelemont,1,1,1.0,0
Curien Dautant de la Neuveville,9,1,0.1111111111111111,0
Margueritte femme Colas des Pommettes bourgeois de,10,1,0.1,0
Claude Harman,2,2,1.0,0
Mengeotte femme Demenge Didier le Moullot,11,2,0.18181818181818182,0
Nicolas Bouxard,1,1,1.0,0
Demenge Pierat,1,0,0.0,0
Bertrand Graniere,1,0,0.0,0
"Francoise veuve Didier Riston
Told how one day the",10,1,0.1,0
Romain Thiebault,1,0,0.0,0
Clere,1,0,0.0,0
Claudon Houel,1,0,0.0,0
la Grande Marye,3,0,0.0,0
Jacquot Maulvais,1,0,0.0,0
Demengeon Claude Girard de Brehimont,10,1,0.1,0
Annon femme Mengin Regnaude le jeune,7,1,0.14285714285714285,0
Didier Aymé,10,1,0.1,0
Georgine femme Barthellemin Soran,6,1,0.16666666666666666,0
Colas Bourdaine,1,0,0.0,0
Nicolas Parmentier,20,2,0.1,0
Cugnin Aubertin,1,0,0.0,0
Jean Borcquaux de Brehimont,1,1,1.0,0
B 8979 no 1; witch 324,3,0,0.0,0
Didier Marchal,11,1,0.09090909090909091,0
Chretien Brandecq,11,2,0.18181818181818182,0
Catherine veuve de Vincent Xalley,9,1,0.1111111111111111,0
Henry Henry de Bruyères,9,1,0.1111111111111111,0
Claudon Marion,10,1,0.1,0
Girard Franceon du Mesnil,10,1,0.1,0
Catherine femme Demenge Tocquart,10,1,0.1,0
"Witch 145: B8667 no 7, Colas Mengin de Saint Remy",26,0,0.0,1
"B 8726 no 2; witch 307, Gaspard Didier, marchal, d",23,0,0.0,1
Toussainct Gregoire,1,0,0.0,0
Jean Mengin de la Fosse,10,1,0.1,0
Pieresson Girard de Bathelemont,1,1,1.0,0
Jean Didier Chenemere,10,1,0.1,0
veuve Estienne de,2,0,0.0,0
Mengeon Henry,1,0,0.0,0
Toussaine femme Jean Colé,1,1,1.0,0
"Mariotte femme Jean Lambert
Had attended Harmant d",2,1,0.5,0
Catherine veuve Anthoine d'Allemangne,1,1,1.0,0
Claudon Aulbry,1,0,0.0,0
Le sieur Gille Ferry,1,1,1.0,0
When she was in hands of executioner,2,0,0.0,0
Nicolas Jacot Michel de Seuch,1,1,1.0,0
Jean Symon,3,2,0.6666666666666666,0
Hidoult Jean,2,0,0.0,0
Claudon femme à Jean de Besange de Charmes,10,1,0.1,0
Claudon Blaise,2,1,0.5,0
Quentin,1,0,0.0,0
Demenge Bon,1,0,0.0,0
Jennon femme Colin de Norbepaire,1,1,1.0,0
Petter Lore,10,1,0.1,0
Benitte femme Demenge Doienney,1,1,1.0,0
Jennon femme Didier Bandeça,10,1,0.1,0
Hannix,2,0,0.0,0
Pierron Demenge Gerard,1,1,1.0,0
Fran,8,0,0.0,0
Mengeotte femme du maire Hannel,7,1,0.14285714285714285,0
Françoise femme a Demenge Mauffrois de Champegnoul,10,1,0.1,0
Vaultrin Bigel tailleur de St Nicolas,10,1,0.1,0
Dieudonnée femme Jean Saulnier de Mouriviller,1,1,1.0,0
Beniste femme Martiolle Francois,1,1,1.0,0
Claude Rossel de Charmes,5,1,0.2,0
Jean Claude Jean Noel de Clingotte,1,1,1.0,0
Margo veuve feu le maire Nicolas,10,1,0.1,0
Colas Pairel,1,0,0.0,0
Adam Claudon Thiebault,1,1,1.0,0
Barbon femme Claude Noel,10,1,0.1,0
Jacquotte Gardeux,2,0,0.0,0
of Develine,2,0,0.0,0
Anthoinette femme Claudon Poirresson,10,1,0.1,0
"B 2583 no 4; witch 018, Mengeotte femme Nicolas Co",30,0,0.0,1
B 8682 no 6; witch 184,2,0,0.0,0
Mengeotte femme Estienne Thuillier,10,1,0.1,0
Demenge Colin,1,0,0.0,0
Didier George le Clerc de Saincte Margarée,9,1,0.1111111111111111,0
Antoine Didier Valdexey of Clemecy,1,0,0.0,0
Colin Cayé,1,1,1.0,0
Françoise fille du precedent,10,1,0.1,0
Jenon femme Claudin Peletier,19,2,0.10526315789473684,0
Georgeatte femme Jean Michiel Jeannel,1,1,1.0,0
Hidoult Thiebauld,1,0,0.0,0
Henry Dieudonné,1,0,0.0,0
Symon de Besmont de Nompatelize,10,1,0.1,0
Georgeon Choppat,1,0,0.0,0
Jean Vaulthier de Dompierre,1,1,1.0,0
Colin Jean de Treux,1,1,1.0,0
Witch 279; B 8715 no 2,2,0,0.0,0
Allison,13,1,0.07692307692307693,0
Nicolas Cherrier,1,1,1.0,0
Nicolas Pairson of le Vivier,1,0,0.0,0
Jean de Blamont,7,1,0.14285714285714285,0
Claudon Malgrais,1,0,0.0,0
Laurent Voiry de Brouvelieures,1,1,1.0,0
Zabel,15,0,0.0,0
Jean Piedmontoy,1,0,0.0,0
Sybille,5,0,0.0,0
Parisot Goeury,1,0,0.0,0
Jacques Bouchier de Charmes,10,1,0.1,0
Barbeline veuve Jean Wanier,9,1,0.1111111111111111,0
Toussainct Charpentier,1,0,0.0,0
Sebille fille Didier Pescheur de la Neufville les ,1,0,0.0,0
Bastien Arracourt,10,1,0.1,0
Michel Hellenix,2,1,0.5,0
B 8275 no 3; witch 130,3,0,0.0,0
Jean Faillon Rouyer de St Nicolas,10,1,0.1,0
Claudon Thiriat du Vivier,1,1,1.0,0
Demenge Napuel,1,0,0.0,0
Gregoire Xeuxel,1,0,0.0,0
George Gouvernat,1,0,0.0,0
Jennon fille Mengeon Bastien,10,1,0.1,0
Honn Nicolas Godel,5,1,0.2,0
Pierson André,2,2,1.0,0
Jehennon wife of previous witness,10,1,0.1,0
Claude Henry,1,0,0.0,0
Bastien Begel,1,0,0.0,0
Mengeon Wanier des Trois Maisons faulbourg de St. ,10,1,0.1,0
of le Chanoy de,2,0,0.0,0
Demenge Marchal,3,1,0.3333333333333333,0
Pieron Hermemant,1,0,0.0,0
de St Marguerite,2,0,0.0,0
Jean Didier le Marchal de Bertrimoutier,6,1,0.16666666666666666,0
Idoux Vigneron,1,0,0.0,0
Colas Gerard de Saulcy,1,1,1.0,0
Jennon veuve Jean Zabey,2,0,0.0,0
Bastien Vigneron,1,0,0.0,0
Claudin Thienat alias Mallenoy,1,1,1.0,0
Michiel Jean,2,0,0.0,0
B 2583 no 4; witch 018,2,0,0.0,0
Bastien Mathieu,1,0,0.0,0
Curien Ferry de la Vacherie,1,1,1.0,0
Valentin Chapelle,2,1,0.5,0
Maizon,1,0,0.0,0
Mengin Mathiotte de Mazerulles,1,0,0.0,0
Alix femme Claudon Bonnier,10,1,0.1,0
Jean Marion de Docelles,1,1,1.0,0
Catherine femme Jean Laurens,10,1,0.1,0
"B 8700 no 4; witch 239, Claudette femme Bastien De",19,0,0.0,1
Colatte veuve Didier Jean Febve,1,1,1.0,0
B 8682 no 3; witch 181,1,0,0.0,0
"B 4126 no 1 Witch 078, François Perin",8,0,0.0,1
Claudon Jacquemin,2,0,0.0,0
"B 3753; witch 056, Claudette Clauchepied d'Epinal,",10,0,0.0,1
Jehanne Villaume,3,0,0.0,0
Robinet Ganard,1,0,0.0,0
Georgine veuve Nicolas Giefs boulangier,10,1,0.1,0
Colas Mathieu,1,0,0.0,0
Poirat Prestemol de Fontenay,1,1,1.0,0
Agnelle femme Petter Lorre,10,1,0.1,0
Urbain Sagaire,1,0,0.0,0
Jehennon veuve Anthoine Alezey,1,1,1.0,0
Marguitte veuve Claudon Claude Jean Mariatte,19,2,0.10526315789473684,0
Didier Simon mercier à Charmes,10,1,0.1,0
Jean Bastien Jehandel de Develine,10,1,0.1,0
Claude Jean Charpentier de Coinches,1,1,1.0,0
Nicolas Segaire de Pajaille,1,1,1.0,0
"Cler femme Nicolas Chany
Told of hearing her say '",10,1,0.1,0
Demenge Fournier,1,0,0.0,0
Jean Thomas,2,1,0.5,0
"B 3789 no 1; witch 058, Fleuratte femme Jean Mauri",14,0,0.0,1
Margueritte Harmant,1,0,0.0,0
Didier Villemin,1,0,0.0,0
Colas Thiebault,1,0,0.0,0
Bastienne femme à Demenge Daulphin de la Neuvevill,9,1,0.1111111111111111,0
Idoult fils Idoult Thiebault de Clingotte,1,1,1.0,0
Jean Gerardin de Dompierre,1,0,0.0,0
Valentin Girard,1,0,0.0,0
du grand faubourg de Raon,3,0,0.0,0
Claudatte femme Colas Jean le Rouyer,1,1,1.0,0
Jennon femme Claudon Hursieu,1,1,1.0,0
Jacotte femme Demenge Romary Petit Colin,2,0,0.0,0
Jean Odille,1,1,1.0,0
"Blaisette femme Dieudonné Demenge Gerard
Witch 196",1,1,1.0,0
Polline,1,0,0.0,0
Colas Marquis,11,1,0.09090909090909091,0
B 8680 no 8; witch 178,1,0,0.0,0
"B 8680 no 2; witch 172, Demenge Martin, du Paire",16,0,0.0,1
B 8724 no 1; witch 301,1,0,0.0,0
Thiery Faltin,1,1,1.0,0
Mengin Collesson,1,0,0.0,0
Mengin Regnard,10,1,0.1,0
Le maire Michiel,10,1,0.1,0
Jean Vallois courdier de St Nicolas,1,1,1.0,0
Dieudonné Jean Thierion,12,1,0.08333333333333333,0
Sabillon femme Didier de Dompierre,1,1,1.0,0
Cathnion femme Jean Cordier,10,1,0.1,0
Nicolas Mengenot,1,0,0.0,0
Claudon Voyrien drappier de St Nicolas,1,1,1.0,0
Jean de la Roue,1,1,1.0,0
Françoise femme Nicolas Brunquart,1,1,1.0,0
Didier Rayeux,1,0,0.0,0
Jean Villemin,2,1,0.5,0
Fleurent Morlot de Moyemont,1,1,1.0,0
Jeannon femme du precedent,9,1,0.1111111111111111,0
Le maire Mengel Houssemand de Mandray,1,1,1.0,0
Claude Hersault,1,0,0.0,0
Marc Olry de Xennenay,1,1,1.0,0
Dedie femme Lucas Champestre le jeune de Raon,9,1,0.1111111111111111,0
Jean Munisier,1,0,0.0,0
1594,4,0,0.0,0
B 3347 no 1; witch 048,2,0,0.0,0
Laurence at,1,1,1.0,0
Andress Huraldei bourgeois de Sainte Croix,6,1,0.16666666666666666,0
"B 8693 no 1; witch 230, Marion femme Demenge Husso",32,0,0.0,1
Christman,1,0,0.0,0
Mengeon Jeannel,1,1,1.0,0
Estienne Moyne,1,0,0.0,0
Jacques Rozel,1,0,0.0,0
"B 3792 no 3; witch 064, Claudate femme Jacquat Geo",6,0,0.0,1
Evatte,1,0,0.0,0
Michiel,2,0,0.0,0
Nicolas Didier l'hoste dit des Montagnes,1,1,1.0,0
Demenge Saulnier,9,1,0.1111111111111111,0
B 8687 no 9; witch 207,2,0,0.0,0
Demenge Colas Chappel,1,1,1.0,0
Colas fils Jacot Girard Pechey,10,1,0.1,0
Marguitte,64,0,0.0,0
Nicolas Alexis,11,2,0.18181818181818182,0
Bastien Fournier,1,0,0.0,0
Ysabel fille Claudon Claude Nicolle de Fontenay,1,1,1.0,0
Witch 162; B8677 no 8,1,0,0.0,0
Demenge Violle de Ste Margaree,10,1,0.1,0
Claudon Roze,1,0,0.0,0
Martin le Duc,1,1,1.0,0
Jean Colin Dieudonné d'Entre-deux-Eaux,1,1,1.0,0
Barbe femme Demenge Mengin,1,1,1.0,0
and (16) Two unnamed witnesses to same effect as a,1,1,1.0,0
Florent Jacquemin,2,1,0.5,0
Zabilon,1,0,0.0,0
Catherine femme Honnble Lucas Mercier,1,1,1.0,0
Vaultrin Bigel,1,0,0.0,0
Demenge Bageat,1,1,1.0,0
Jean Pelisson,2,0,0.0,0
Jean Remy,2,1,0.5,0
Nicolas Pistollet,1,0,0.0,0
Valençaine femme Didier du Prey,10,1,0.1,0
Jean Ferry de Nogeprey,1,1,1.0,0
Nicolas Boudart,1,0,0.0,0
Marc Thiebault,1,0,0.0,0
Anthoine Claudel,1,0,0.0,0
Toussaint Jalley,1,0,0.0,0
B 3345; witch 047,2,0,0.0,0
Catherine femme Colas Jean Bagay de Fontenay,1,1,1.0,0
Jean Marlier,9,1,0.1111111111111111,0
Hellaine femme Didier Claudon Noel,10,1,0.1,0
"Pierron Pourel de Fontenay. c. 40
Repeated father'",1,1,1.0,0
Annon femme Henry Mulnier,10,1,0.1,0
Louy Vincent,1,1,1.0,0
Hanns Cordonnier,1,1,1.0,0
de St Prancher,3,0,0.0,0
Sebille fille Didier de Vacory,10,1,0.1,0
Andreu Gaixatte,1,1,1.0,0
Bernard Jacquot d'Einville,1,1,1.0,0
Nicolas le Clerc de Moulin,1,1,1.0,0
Mengeon Guichard jeune fils,8,1,0.125,0
B 7309 no 2; witch 121,1,0,0.0,0
Bastienne,12,0,0.0,0
Mengin Millecy,1,1,1.0,0
Claudon Thirion de Bathelemont,1,1,1.0,0
Jennon veuve Thouvenin Recepvier,1,1,1.0,0
Marguitte veuve Colas Demenge Thomas,1,1,1.0,0
B 4998; witch 090,2,0,0.0,0
Jennon femme Claude Jean Petit Colin,1,1,1.0,0
Marie femme Jacques Houllon,1,1,1.0,0
Barbelline femme Jean Bouchat,1,1,1.0,0
Sybille femme Pierron Goudat de Bathelemont,1,1,1.0,0
Colatte femme Vincent Henryat,11,2,0.18181818181818182,0
Colas Didier de la Faigne,1,1,1.0,0
Jean Lallemant de Dompierre,10,1,0.1,0
Zabel fille Jean de la Dague,1,1,1.0,0
Noble Nicolas Regnault,1,1,1.0,0
Catherine femme Poirson Poirson de Mouriviller,1,1,1.0,0
Curien de Champ du Vivier,10,1,0.1,0
"Colas Gagaire
Had lost animals to value of more th",10,1,0.1,0
Annel veuve Jean Thomas,1,1,1.0,0
Michiel Girard,10,1,0.1,0
de Vandeuvre,2,0,0.0,0
Nicolas fils Demenge Lamouratte,1,1,1.0,0
Lienard Adam,19,2,0.10526315789473684,0
Didiere veuve Nicolas Failly,2,0,0.0,0
Jean Goudel,1,0,0.0,0
Colas Lorion,1,0,0.0,0
Sybille femme Colin Riotte de Ste Croix,10,1,0.1,0
Claudatte fille Anthoine Jean Mareschal,7,1,0.14285714285714285,0
Allison femme Demenge Vincent,10,1,0.1,0
Jean Sebille,1,0,0.0,0
Claudon Diez Martin,1,1,1.0,0
Claude le Maire,1,1,1.0,0
Barbeline femme du precedent,1,1,1.0,0
"B 5757; witch 105, Sibille femme Jean Vacquaire d'",24,0,0.0,1
Claudon Simonel de la Fosse,10,1,0.1,0
Claudon Jacquel,2,1,0.5,0
Jennon femme François de Veze,1,1,1.0,0
"Claudatte femme Thoussainct Gornay
Quarrel with hi",10,1,0.1,0
Colas George Mongenat de la Chapelle,1,1,1.0,0
Jennon femme Claude Hersier,1,1,1.0,0
Marguitte femme Chrestien Colas Thierry,2,0,0.0,0
Jean de Besmont de Nompatelize,10,1,0.1,0
Agatte,3,0,0.0,0
"B 8721 no 3; Witch 295, Catherine femme Bertremin ",26,0,0.0,1
Arnould Jacquel demeurant a Moulin,1,1,1.0,0
Pieron Jean Pierat de Develine,10,1,0.1,0
Jean Marchand,1,0,0.0,0
Jean Apvril,1,1,1.0,0
and his sister Jennon,3,0,0.0,0
Chrestienne femme Jean Blaise de Moyenmoutier,10,1,0.1,0
Mengeatte femme Mengeat Marchand,10,1,0.1,0
Anne femme Nicolas Lambert,10,1,0.1,0
Nicole femme Loys Thiery manouvrier du ban des Roz,1,1,1.0,0
"B 8702 no 1; witch 240, Jean Gregoire Mathis de Be",18,0,0.0,1
Demenge Goguette d'Einville,1,1,1.0,0
Alison femme Demenge le Conte,1,1,1.0,0
Gerardin Marquis,1,1,1.0,0
Demenge Conna,10,1,0.1,0
Phelippe Maurizat,1,0,0.0,0
B 8667 No 5 (1) Witch 143,1,0,0.0,0
Nicolas Aulbry,1,1,1.0,0
Jean Maxeray carpentier de St Nicolas,1,1,1.0,0
Marguitte veuve Jean Regnauldin,1,1,1.0,0
Catherine femme Jean Cordier,10,1,0.1,0
Claude Finance de Develine,1,1,1.0,0
Didier fils du precedent,1,1,1.0,0
Claudin Hylaire,10,1,0.1,0
Nicolas Gerard,1,0,0.0,0
"Mengeatte femme Demenge Treuchey
Same story about ",1,1,1.0,0
Claudon Mathieu,1,0,0.0,0
Jean des Anges,1,1,1.0,0
Claudatte femme Didier Villemin,2,2,1.0,0
Mengeon Claudon de Fontenay,1,1,1.0,0
"(unknown witness)
For several years had heard 'des",1,1,1.0,0
Colas Beurlin,1,0,0.0,0
Mengeotte femme Maurice Houchard,1,1,1.0,0
Mengeon Bouray de St Blaise,1,1,1.0,0
Phelippe Jean,1,0,0.0,0
"Sebille veuve Claudon Colas Claudon de Gondrexon
H",10,1,0.1,0
Claudon veuve Thiery Didier cordonnier de St Nicol,1,1,1.0,0
Claudon Jean Remy,2,2,1.0,0
Saulmonatte,1,0,0.0,0
Mengeotte femme Nicolas Colombain,2,0,0.0,0
Marie veuve Demenge Jacquemin,10,1,0.1,0
Chrestienne femme Claude Bastien,2,2,1.0,0
Sebille femme du precedent,1,1,1.0,0
Agathe femme Claudon Urbain,2,0,0.0,0
Demenge Antoine de Dompierre,26,3,0.11538461538461539,0
Colas Ydoulx,1,0,0.0,0
Didiere femme Demenge Jacques,1,1,1.0,0
Didier Valentin Napuel,10,1,0.1,0
Jean fils Thienon Boudart de Xennenay,1,1,1.0,0
Marye femme a Claudon Cherier,1,1,1.0,0
Bastien Belz,1,0,0.0,0
Laurent Blanc,1,0,0.0,0
de Sauceray,1,0,0.0,0
Martin Fleurant,1,0,0.0,0
Jehennon fille Demenge de Mortaigne,9,1,0.1111111111111111,0
Alixy Domballe,1,0,0.0,0
Mengeatte femme Colas Jean le Maire,1,1,1.0,0
Clement l'Allemand,1,1,1.0,0
Margueritte veuve Nicolas Houel,5,1,0.2,0
Nicolas Charpentier du Mesnil,1,1,1.0,0
Bastien Mangeot,10,1,0.1,0
Jean Gigoux,10,1,0.1,0
Agnatte femme du precedent,10,1,0.1,0
Anon,1,0,0.0,0
Claudon Cordier,2,1,0.5,0
Bette,1,0,0.0,0
"Claude Demenge Claude Girard de Bonipaire
General ",3,1,0.3333333333333333,0
Jean Husson,1,0,0.0,0
Remy Jean Parmentier,18,2,0.1111111111111111,0
Sebille femme Demenge Broulland de Mouriviller,1,1,1.0,0
Catherine,138,0,0.0,0
Robert fils de Nicolas Thierat,10,1,0.1,0
du Faing (Ste Marguerite),2,0,0.0,0
Claudatte femme Colas Gerard,10,1,0.1,0
Claudon Demenge Grand Didier de Brehimont,1,1,1.0,0
Isabelle Remy Rainville,10,1,0.1,0
Médard Grand,1,0,0.0,0
Claudatte femme Claudon Ydoulx,10,1,0.1,0
Barbon femme Lienard Jean Lienard,20,2,0.1,0
B 3728; witch 055,1,0,0.0,0
Curien Gonnel de Dignonville,1,1,1.0,0
Jennon femme Demenge Colas Noel,1,1,1.0,0
Pasquin Vyon,10,1,0.1,0
Britz,7,1,0.14285714285714285,0
Demenge Grand Didier de Laveline,1,1,1.0,0
Colin Claudel Colin du Ban le Duc,1,1,1.0,0
Thoussainct Grand Didier,10,1,0.1,0
Dimenche Schweitzer,1,1,1.0,0
Jean Simon de Brehimont,1,1,1.0,0
de la Neufville de Nancy,2,0,0.0,0
Claudette femme Mengeon des Hayette de Fontenay,1,1,1.0,0
Jennon femme Claudin Babel,1,1,1.0,0
Jean Babel,1,1,1.0,0
Nicolas Perrin,10,1,0.1,0
Anthoinette femme Jean Warin,1,1,1.0,0
Le maire Estienne Cougnat,10,1,0.1,0
Jean Gantier des Petites Rosieres,9,0,0.0,0
Claudon femme a Jean Grainel d'Essegney,1,1,1.0,0
Colas Didier Noel du Paire d’Avould,10,1,0.1,0
Mathis Gregoire Hidoult bourgeois a Saint Dié,10,1,0.1,0
Colas Jean Martin du Paire,1,1,1.0,0
Claudette,21,0,0.0,0
Petit Pierson,1,0,0.0,0
Didier Chatron,19,1,0.05263157894736842,0
B 4094 no 2 Witch 074,1,0,0.0,0
Claudon Tuppinier,1,0,0.0,0
Nicolas Laube,10,1,0.1,0
Austette Petter Fretz,1,1,1.0,0
Schur Adam,1,0,0.0,0
Didiere femme Demenge Danguille de Bathelemont,1,1,1.0,0
"B 8682 no 2; witch 180, Marie Alexey femme Jean Ch",17,0,0.0,1
Hays Bernet,1,1,1.0,0
Colas Colin de Haillieulle,1,1,1.0,0
Jehenne femme a Claude Gabourel d'Entre-deux-Eaux,1,1,1.0,0
Claudatte femme Estienne Rouxiaud (dit le jeune Es,1,1,1.0,0
B 5344 no 3; witch 100,1,0,0.0,0
Sebille veuve Claudon Blaise,2,2,1.0,0
Jean Seigaire de Nompatelize,1,0,0.0,0
Claude Micquel,1,0,0.0,0
B 8684 no 3. Witch 77,1,0,0.0,0
Mongeatte femme Jean Recouvreur de St Nicolas,10,1,0.1,0
Mengeon femme Demenge Palligny,6,1,0.16666666666666666,0
Claudel Jean,2,0,0.0,0
Mariette veuve Claude Malfourby,2,0,0.0,0
Demenge Michiel le jeune,10,1,0.1,0
Claudon Mequin,8,1,0.125,0
Claudon Valtin de la Chapelle,11,2,0.18181818181818182,0
Nicolas Charmelle de Sachemont,10,1,0.1,0
Marguitte femme Demenge le Cueffre,10,1,0.1,0
Beniste femme du precedent,11,2,0.18181818181818182,0
Honnete,1,0,0.0,0
Demenge Potier partie formelle,1,1,1.0,0
Clemence,9,1,0.1111111111111111,0
Nicolas Mengin,1,0,0.0,0
"& (11) Missing - very short.
(12) Jean Parmentier",10,1,0.1,0
George Ruzet,1,0,0.0,0
Claude Prevost,1,0,0.0,0
B 2192 no 2,3,0,0.0,0
Didier Dauphin,1,1,1.0,0
B 8945; witch 319,2,0,0.0,0
