source,target,relationship
Jehan de Benamesnil,"B 3323 no 8; witch 032, Noel Purel (dit le Petit Noel), de Blemerey",TESTIFIED_AGAINST
Nicolas Gergonne de St Nicolas,"B 8945; witch 319, Nicole veuve Mengin Nigal, de Saint Nicolas",TESTIFIED_AGAINST
Demenge Drouin,"B 8700 no 4; witch 239, Claudette femme Bastien Delat, de St Dié",TESTIFIED_AGAINST
Mengeon Girard de la Fosse,"Witch 271; B 8708 no 10, Jean Gerardin Haxo de la Fosse",TESTIFIED_AGAINST
Jaulne veuve Mengin le Sonrier,"B 8941 no 2. Witch 318; Jaulne veuve Nicolas Vincent, de St Nicolas",TESTIFIED_AGAINST
Didier Anthoine,"B 8691 no 15; witch 226, Colas Gerard de Benifosse",TESTIFIED_AGAINST
Catherine servante a Mengeon Renouard de la Voivrelle,"B 8708 no 8; witch 269, Jean Jacques Gerardin de la Voivrelle",TESTIFIED_AGAINST
Pierre Anthoine,"B 8707 no 2; witch 254, Bastien Stablo de la Bolle",TESTIFIED_AGAINST
Marie veuve de Clement Behel de St. Prancher,"B 4500 no 1 Witch 083, Jean et Claudin Aulbry",TESTIFIED_AGAINST
Claude Jehandel du Paire,"B 8667 No 4 Witch 142, Mengette Estienne",TESTIFIED_AGAINST
Claudate femme Demenge Piat bourgeois de Bruyeres,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",TESTIFIED_AGAINST
Bastien Mengeon Bastien,"B 8682 no 6; witch 184, Colatte veuve Jean le Parmentier, de Girompaire",TESTIFIED_AGAINST
Idoulx de Thiaville,"B 8691 no 8; witch 218, Marguitte femme Dieudonné Marond, de la Neveville-les-",TESTIFIED_AGAINST
Anne femme Nicolas Lambo,"B 8945; witch 319, Nicole veuve Mengin Nigal, de Saint Nicolas",TESTIFIED_AGAINST
Georgeon fils a Colas Claude,"B 8708 no 6; witch 267, Claudon Jean Perrin dit Mathelon, de Brehimont",TESTIFIED_AGAINST
Didielle femme Hidoult Jean Jacot,"B 8702 no 1; witch 240, Jean Gregoire Mathis de Bertrimoutier",TESTIFIED_AGAINST
Colas Demenge Anthoine,"B 8684 no 2. Witch 189; Marion veuve Demenge Arnoulx, de Sauceray",TESTIFIED_AGAINST
Jean Couraille,"Vosges G 710: witch 339, Jeannon femme Georgeon Grand Didier, de la Rochatte",TESTIFIED_AGAINST
Demenge Sauffroy de Brantigny,"B 4126 no 2 Witch 079, Claudon du Puy",TESTIFIED_AGAINST
Nicolle femme Jacquat Jean Adam,"B 8691 no 5; witch 216, Babelon femme Hanry Jean Hanry, of St Blaise",TESTIFIED_AGAINST
Catherine femme Mengeon Valentin de Ste Margaree,Witch 147: B8667 no 9: Laurence femme George Jolbay de Ste Margaree,TESTIFIED_AGAINST
Jehan Valtin de la Chapelle,"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",TESTIFIED_AGAINST
Barbe femme de Jean du Menil,"B 4126 no 3 Witch 080, Claudon Martin",TESTIFIED_AGAINST
Pierron Demenge d’Orbay de La Bolle,"B 8667 No 5 (1) Witch 143, Jean Diez",TESTIFIED_AGAINST
Colas Dion du Faing,"B 8667 No 3 Witch 141, Mathieu Blaise",TESTIFIED_AGAINST
Anthoine Doridant,"B 8707 no 5; witch 257, Jennon la Mouratte, femme Bertremin de Laval, de",TESTIFIED_AGAINST
Toussaint Fresse,"Vosges G 707 no 2; witch 337, Catherine veuve Jean Diez, de la Bolle",TESTIFIED_AGAINST
Nicolas fils Claude Noel,"B 4103; witch 076, Didelon l'Huillier et sa femme Bietrix, de Gripport",TESTIFIED_AGAINST
Dieudonnée femme Claudin Galbin,"B 7354; witch 124, Barbe veuve Mengin Remicourt, de Vandeuvre",TESTIFIED_AGAINST
"Colas Hanna de St. Remy. c. 45
Reputation 6 years. 3 years before Jean Jacquot h","Witch 145: B8667 no 7, Colas Mengin de Saint Remy",TESTIFIED_AGAINST
Jean Willaume,"B 8684 no 2. Witch 189; Marion veuve Demenge Arnoulx, de Sauceray",TESTIFIED_AGAINST
Jean Willaume,"B 8684 no 4; Witch 191, Jean fils Demenge Arnoulx de Sauceray",TESTIFIED_AGAINST
Jean Willaume,"B 8684 no 5; Witch 192, Barbelline veuve Demenge Mareschal, de Saulceray",TESTIFIED_AGAINST
Chrestienne femme Demenge Bregeat,"Vosges 3 C 239; Witch 340, Pierrotte Roy femme Nicolas Martin, de Badonviller.",TESTIFIED_AGAINST
Claudatte femme Didier Drouin,"B 8700 no 4; witch 239, Claudette femme Bastien Delat, de St Dié",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8678 no 1; witch 168, Laurence femme Nicolas Viney, du Faing (Ste Marguerite)",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8680 no 5; witch 175, Mongeatte femme Claude Tendon, de Saulcy-sur-Meurthe",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8687 no 2; witch 200, Marguitte femme Jean Jacquot, de la Vacherie",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8687 no 3; witch 201, Claudette femme Claudon Jacquemin, du Vieux Marché",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8691 no 18; witch 229, Idoult Charpentier, de la Chapelle",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8693 no 2; witch 231, Jean Aulbry du Vivier d'Etival",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8707 no 9; witch 261, Esnel femme Demenge Bourrotte, de l'Hoste du Bois (la Salle)",TESTIFIED_AGAINST
Jennon femme du precedent,"B 8719 no 1; witch 290, Mongeatte femme Jean Johel de Moyenmoutier",TESTIFIED_AGAINST
Catherine Durand,"Vosges 3 C 239; Witch 340, Pierrotte Roy femme Nicolas Martin, de Badonviller.",TESTIFIED_AGAINST
Claude Parmentier du Paire,"B 8667 No 4 Witch 142, Mengette Estienne",TESTIFIED_AGAINST
Jehenne femme Pierre Vigneron,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST
Colas Jean Badorat,"B 8687 no 5; witch 203, Dieudonnée femme Pierre Chrestien de Moriviller",TESTIFIED_AGAINST
Didier Jean Thierry,B 8721 no 2. Witch 294; Jean Perrin de Giriviller,TESTIFIED_AGAINST
"Idoult Jané
Some years earlier had taken 2 calves worth 5 francs each from Thous","B 8691 no 14; witch 225, Jaulne femme Claudon Curien, de St Blaise",TESTIFIED_AGAINST
Jeanne,"B 2199 no 4; witch 139, Mariette veuve Claude Malfourby, d'Amance",TESTIFIED_AGAINST
Waultier Poirillon,"B 2199 no 2; witch 006, Françoise femme Bastien Bourguignon, dite la Vilaume, du",TESTIFIED_AGAINST
Didier Caillot d'Einville,"B 5757; witch 105, Sibille femme Jean Vacquaire d'Einville",TESTIFIED_AGAINST
Catherine de Launay,"B 8669 no 1; Witch 148, Jeanne femme Jean Lienard le maimbourg, de Ginfosse",TESTIFIED_AGAINST
"Missing - damaged
(15) Jacques Houillon","B 8684 no 9. Witch 196, Jean Goeury de St Lienard",TESTIFIED_AGAINST
Nicolle femme Pierson Claudon Nicolle de Domjevin,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",TESTIFIED_AGAINST
Claudon Colas George,"B 8693 no 2; witch 231, Jean Aulbry du Vivier d'Etival",TESTIFIED_AGAINST
Jennon femme a Jean Salleneix de St. Remy,"Witch 145: B8667 no 7, Colas Mengin de Saint Remy",TESTIFIED_AGAINST
Nicolas Ferry le Jeune de Fontenay,"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",TESTIFIED_AGAINST
Demenge Antoine Toussaint de Dompierre,"B 3792 no 4; witch 065, Thomasse femme Jean Poirot, de Dompierre",TESTIFIED_AGAINST
Marguitte femme Charles Commis,"B 8719 no 3; witch 292, Dion veuve Jean Remy de Raon",TESTIFIED_AGAINST
Barbe Vacquelin,"B 8979 no 2; witch 325, Alizon Chardot, veuve Claudin Clement, drappier de St",TESTIFIED_AGAINST
Claudon fille de Didier Simon,"B 4126 no 3 Witch 080, Claudon Martin",TESTIFIED_AGAINST
Claudon Colas Marion de St. Remy,"Witch 145: B8667 no 7, Colas Mengin de Saint Remy",TESTIFIED_AGAINST
Zabel veuve Jean Ferry,"B 8682 no 4; witch 182, Georgeatte fille Jean Pelisson, de Moriviller",TESTIFIED_AGAINST
Jean Colin Michiel Bejolley,"B 8693 no 4; witch 233, Claude Colin Michiel dit Bejolley, de Wisembach",TESTIFIED_AGAINST
Clemence femme Thomas Jacquat de Raon,"B 8719 no 3; witch 292, Dion veuve Jean Remy de Raon",TESTIFIED_AGAINST
Agathe femme Colas de la Faigne,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
Nicolas le Maire le Vieux alias Petit Homme,"B 3792 no 3; witch 064, Claudate femme Jacquat George, de Dompierre",TESTIFIED_AGAINST
Claudatte femme Jean d'Espinal,"B 8680 no 4; witch 174, Barbelline femme Mengeon Jean de Mandray",TESTIFIED_AGAINST
Georgeatte femme Jean Colatte,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST
Crestaille Thieriet,"B 2192 no 1; witch 138, Mengin Mathiotte de Mazerulles",TESTIFIED_AGAINST
Nicolas Guenguez d'Aidoile,"B 3789 no 4; witch 061, Ysabeau veuve Nicolas Demenge Richard, d'Aydoilles",TESTIFIED_AGAINST
Claudatte femme Symon Hanry,"B 6723 no 2; witch 108, Jean Cachette de Flin",TESTIFIED_AGAINST
Aley femme Claudon Thiriot,"B 8707 no 6; witch 258, Nicolas Pairson of le Vivier",TESTIFIED_AGAINST
Blanche femme du precedent,"B 8959 no 1; witch 321, Barbon femme Nicolas Moictrier, de Saint Nicolas",TESTIFIED_AGAINST
Francoise femme Claudot Gillotte le jeune,"B 7118; witch 110, Jennon Petit Didier, d'Haréville",TESTIFIED_AGAINST
Christienne femme Nickel Marchal,"B 5312 no 5; witch 095, Senelle femme Waisen Petter, de Bisping",TESTIFIED_AGAINST
Beniste femme Colas Gerard,"Vosges G 707 no 2; witch 337, Catherine veuve Jean Diez, de la Bolle",TESTIFIED_AGAINST
Jean Colin Remy de Braconcel,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
Agathe femme Claudon Barbel,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
Clemence femme George Fusselier,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Agatte femme Mengeon Demenge Lienard,"B 8684 no 8. Witch 195, Mengeatte femme Jean Babé, de Sarupt",TESTIFIED_AGAINST
Jennon fille feu Colas Michiel de Marzelay,"B 8682 no 1; witch 179, Barbelline femme Holbin le Jalley, des Trois Maisons",TESTIFIED_AGAINST
Jennon femme Jean Colin Dieudonné,"B 8693 no 3; witch 232; Barbelline femme Didier Antoine, d'Entre-deux-Eaux",TESTIFIED_AGAINST
Jehan Mortaigne,"B 7301; witch 119, Barbe la grosse gorge, de Jarville",TESTIFIED_AGAINST
"Annon femme a Gilles Padoux
Repeated husband's story. Claudatte's daughter was m","Witch 146: B8667 no 8, Claudatte veuve Michel Demenge Antoine du Viel Marché",TESTIFIED_AGAINST
Mongeatte femme de Cuevrin Dieudonne,"B 4077 no 3 Witch 071, Chesnon la Triffatte",TESTIFIED_AGAINST
Jean Colas Niclas,"B 8724 no 1; witch 301, Humbert Marchal de Coincourt",TESTIFIED_AGAINST
Jean Vinot,"B 7394; witch 125, Pierrot Cosson and his wife Jeannotte, of Malzeville",TESTIFIED_AGAINST
Jean Colin le jeune,"B 8707 no 1; witch 253, Claudette femme George Mengin, de la Bolle",TESTIFIED_AGAINST
"Marguitte
femme Hydoulx Grend Didier","B 8717 no 1; witch 284, Jennon femme Claudon Hennemant de La Vacherie (S.",TESTIFIED_AGAINST
Colatte femme Gerard Jalley de Mazelay,"B 8712 no 4; witch 275, Jehennon veuve Thomas Diez Thomas de Mazelay",TESTIFIED_AGAINST
Jennon femme Jean Gelliat de la Neufville,"Witch 251; B 8704 no 1, Franceatte femme Nicolas Charier, de la Neuveville les Raon",TESTIFIED_AGAINST
Hanry Jean Hanri,"B 8691 no 10; witch 221, Jean Marion, de St Blaise",TESTIFIED_AGAINST
Le maire Jean Chadat de Moriviller,"Witch 209; B 8689 no 1, Chrétien Pierre, Moriviller",TESTIFIED_AGAINST
Demenge Gros Demenge,"B 8682 no 2; witch 180, Marie Alexey femme Jean Chastellain, de Colroy",TESTIFIED_AGAINST
Demenge Gros Demenge,"B 8693 no 1; witch 230, Marion femme Demenge Husson, de Colroy",TESTIFIED_AGAINST
Demenge Gros Demenge,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Claudin Petit laboureur de St. Prancher,"B 4500 no 1 Witch 083, Jean et Claudin Aulbry",TESTIFIED_AGAINST
Nicolas Estienne de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",TESTIFIED_AGAINST
Estienne Garsonnet,"B 5327 no 2; witch 097, Odile femme Martin Claude, d'Assenoncourt",TESTIFIED_AGAINST
Jean Fallajeulx le vieux de St Remy,B 8708 no 5; witch 266; Jennon femme Claudon Girard de St Remy.,TESTIFIED_AGAINST
Demenge Marchal de Domjevin,"B 3325 no 2; witch 035, Clemence veuve Claudon Marchal, de Domjevin",TESTIFIED_AGAINST
Demenge Marchal de Domjevin,"B 3325 no 3; witch 036, Jennon femme Gerardin Friot de Domjevin",TESTIFIED_AGAINST
Jennon femme Demenge de Vardenay,"B 3347 no 1; witch 048, Claude Henri, d'Autrepierre",TESTIFIED_AGAINST
Claudatte femme David Chanal,"B 8684 no 3. Witch 77, Françatte veuve Claudon Jardel de Clefcy",TESTIFIED_AGAINST
Cathin femme Michiel Perrin,"B 8275 no 1; witch 128, Chrestaille femme Jean Wathot, de Preny",TESTIFIED_AGAINST
Claudotte veuve Demengeon de Rainfaing,"B 2521 no 1; Witch 013, Jacotte femme Nicolas François Raon de Xennenay",TESTIFIED_AGAINST
George Jacquemin,"B 8673 no 1; witch 152, Jean Colas Claude Martin, and his sister Jennon, de Lubine",TESTIFIED_AGAINST
Claude Lambert dit Dany,"B 2583 no 2; witch 016, Remiere veuve Bastien Clement Beustal, du Thillot",TESTIFIED_AGAINST
Catherine veuve Bastien Richard de Charmes,"B 4126 no 3 Witch 080, Claudon Martin",TESTIFIED_AGAINST
Jehenne femme Henry de Frusmesnil,"B 3335 no 1; witch 043, Jennon veuve Jean Zabey, de Leintrey",TESTIFIED_AGAINST
Nicolas Thouvenin,"B 7354; witch 124, Barbe veuve Mengin Remicourt, de Vandeuvre",TESTIFIED_AGAINST
Catherine femme Georgeon Grand George de Robache,"B 8712 no 2; witch 273, Claudette femme Jean Dabo de Grattain",TESTIFIED_AGAINST
Pierre Pernille,"B 8724 no 2. Witch 302, Jennon femme Demenge le Maire de Raon",TESTIFIED_AGAINST
Phelippe Phillepin de St Remy,B 8708 no 5; witch 266; Jennon femme Claudon Girard de St Remy.,TESTIFIED_AGAINST
Jean Colin Remy,"B 8700 no 1; witch 236, Colatte femme Colas Bertrand, du Vic, Ban-le-Duc de Clefcy",TESTIFIED_AGAINST
Chrestienne femme Nicolas Macon,"B 3358; witch 050, Jehenne femme Joseph de la Moictresse, de Nutting",TESTIFIED_AGAINST
Pieron Pourcel de Fontenay,"B 3804 no 3; Witch 068, Mengeon Lausson de Fontenay et sa femme Mengeotte",TESTIFIED_AGAINST
Claude femme Jean Symon,"B 6723 no 1: witch 107, Mengette femme Jean Cachette de Flin",TESTIFIED_AGAINST
Jean Thirion de Bathelemont,"B 5769; witch 106, Babillon femme Claudon Girard de Bathelemont-les-Bauzemont",TESTIFIED_AGAINST
Jean Mourice jeune fils,"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",TESTIFIED_AGAINST
Margueritte femme Honnble Gabriel Mercier,"B 8724 no 4. Witch 304, Anthoinette femme Didier Chaudron, de Raon",TESTIFIED_AGAINST
Didielle femme Jean Mathis,B 8684 no 10. Witch 197; Claudatte veuve Mengeon Henry and Dieudonnée femme,TESTIFIED_AGAINST
Symon Dellons tixerant de St Nicolas,"B 8959 no 1; witch 321, Barbon femme Nicolas Moictrier, de Saint Nicolas",TESTIFIED_AGAINST
Colas Masson,"B 8693 no 1; witch 230, Marion femme Demenge Husson, de Colroy",TESTIFIED_AGAINST
Demenge Claude Jacques de Raves,"B 8708 no 8; witch 269, Jean Jacques Gerardin de la Voivrelle",TESTIFIED_AGAINST
Colas Charmel,"B 8707 no 3; witch 255, Claude Mengeon Grivel, alias des Feignes, de Sachemont",TESTIFIED_AGAINST
Mengeon Colin du Vivier,"B 8708 no 7; witch 268, Marguitte femme Girardin Haxo de La Fosse",TESTIFIED_AGAINST
Mengeon Colin du Vivier,"B 8712 no 6; witch 277, Claudon Marchal du Vivier",TESTIFIED_AGAINST
Jehenne femme Estienne Saigeant,"B 6723 no 1: witch 107, Mengette femme Jean Cachette de Flin",TESTIFIED_AGAINST
Colin Dentandt officier a la Fosse,"B 8719 no 2; witch 291, Jennon femme Jean Jacquot Etienne du Menil",TESTIFIED_AGAINST
Mathis Schwab,"B 5344 no 4; Witch 101, Synnelle femme Schur Adam d'Amange (Insming)",TESTIFIED_AGAINST
Jean Cousturier,"B 5344 no 4; Witch 101, Synnelle femme Schur Adam d'Amange (Insming)",TESTIFIED_AGAINST
Jehennon veuve Claudon Hamo de la Fosse,"Witch 271; B 8708 no 10, Jean Gerardin Haxo de la Fosse",TESTIFIED_AGAINST
Dieudonne Jean Thierion de Brehimont,"B 8708 no 6; witch 267, Claudon Jean Perrin dit Mathelon, de Brehimont",TESTIFIED_AGAINST
Francois Marchal laboureur à Brantigny,"B 4126 no 2 Witch 079, Claudon du Puy",TESTIFIED_AGAINST
Claude Jacat Morel de Vervezelle,"B 3728; witch 055, Jeanne veuve Valentin Claude Thihard du Void de Belmont",TESTIFIED_AGAINST
Catherine veuve Demenge Perrise,"B 8682 no 3; witch 181, Jean Pelisson de Moriviller",TESTIFIED_AGAINST
Francoise femme de Demenge Sauffroy,"B 4126 no 2 Witch 079, Claudon du Puy",TESTIFIED_AGAINST
Demenge Jacot,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST
Marguerite femme Claudon Molin bourgeois de Bruyeres,"B 3789 No 3; Witch 060, Petroniere femme Jean Varnier dit Bessat, de Bruyères",TESTIFIED_AGAINST
Margueritte femme Demenge Bon Claude,"B 3323 no 7; witch 031, Didier femme Nicolas le Vefue le Viel, de Leintrey",TESTIFIED_AGAINST
Margueritte femme Demenge Bon Claude,"B 3343; witch 046, Margueritte femme Claude Martin, de Leintrey",TESTIFIED_AGAINST
Jean le Clerc (maire pour le chapitre de St. Dié) de Sainte Margarée,"B 8667 No 3 Witch 141, Mathieu Blaise",TESTIFIED_AGAINST
Claudette femme Noel Ferry,"B 8682 no 7; witch 185, Agathe femme Colas Jobay du Faing",TESTIFIED_AGAINST
Didier Pinel d'Einville,"B 5757; witch 105, Sibille femme Jean Vacquaire d'Einville",TESTIFIED_AGAINST
Didier Liebault,B 6760. Witch 109; Mengeatte veuve Grand Jacques de Rehainviller,TESTIFIED_AGAINST
Claudon Demenge Anthoine,"B 8693 no 1; witch 230, Marion femme Demenge Husson, de Colroy",TESTIFIED_AGAINST
Margueritte veuve Demenge Romain,"B 2583 no 7; witch 021, Royne veuve Dilan Parmentier, dite des Tartres, de",TESTIFIED_AGAINST
Idatte femme à Laurent Thiebault de Brantigny,"B 4126 no 2 Witch 079, Claudon du Puy",TESTIFIED_AGAINST
Barbelline veuve Jean le maire de Girompaire,"B 8680 no 8; witch 178, Colas François de Sarupt",TESTIFIED_AGAINST
Margueritte Didon,"B 2192 no 2, witch 003, Claudon femme Jean Bregeat, de Sallonne",TESTIFIED_AGAINST
Claudel Holbin,"B 8684 no 6. Witch 193, Catherine femme Jean Bertremin de Clefcy",TESTIFIED_AGAINST
Humbert Claudon,"B 8691 no 4; witch 215, Meline, veuve Nicolas Charier de Raon",TESTIFIED_AGAINST
Jean Blaise Chainel,"B 8680 no 6; witch 176, Claude Tendon de Saulcy",TESTIFIED_AGAINST
Witch 182,"B 8682 no 4; witch 182, Georgeatte fille Jean Pelisson, de Moriviller",TESTIFIED_AGAINST
Annon femme Pierrat Tripper,"B 8687 no 1; witch 199, Mengeotte femme Jacot Blaise, du Viel Marché",TESTIFIED_AGAINST
Colas Chappel de Colroy,"B 8693 no 1; witch 230, Marion femme Demenge Husson, de Colroy",TESTIFIED_AGAINST
Claudon Colas le Vieulx Homme,"B 8707 no 3; witch 255, Claude Mengeon Grivel, alias des Feignes, de Sachemont",TESTIFIED_AGAINST
Jennon veuve de Claudon Pierat de Dompierre,"B 3792 no 4; witch 065, Thomasse femme Jean Poirot, de Dompierre",TESTIFIED_AGAINST
Beniste femme Claudon Renouard,"B 8707 no 4; witch 256, Jean Gerardin de la Voivrelle",TESTIFIED_AGAINST
Epve Thouvenin jeune fils de Champegnoult,"B 2203 no 1; witch 009, Catherine femme Claudon Malgrais, de Champegnoult",TESTIFIED_AGAINST
Claude Demenge Maire Aulbric,"B 8684 no 8. Witch 195, Mengeatte femme Jean Babé, de Sarupt",TESTIFIED_AGAINST
Barthelemy fils de Jean Molen,"Gauthine again interrogated first; denied all that was said against her, despite",TESTIFIED_AGAINST
Mre Pierre Barbas,"B 8691 no 1; witch 212, François Marion de Raon",TESTIFIED_AGAINST
Jean Aulbry de Pajaille,"B 8712 no 6; witch 277, Claudon Marchal du Vivier",TESTIFIED_AGAINST
Dediere femme Demenge Simoney,"B 8678 no 1; witch 168, Laurence femme Nicolas Viney, du Faing (Ste Marguerite)",TESTIFIED_AGAINST
Nicolas Girard de Dompierre,"B 3792 no 4; witch 065, Thomasse femme Jean Poirot, de Dompierre",TESTIFIED_AGAINST
Claudon Benifosse,"B 8684 no 1. Witch 188, Jean Demenge le Clerc dit Mandray, de Hurbache",TESTIFIED_AGAINST
Jeannon veuve Nicolas Mengenot,"B 7137 no 1; witch 115, Jennon Villemin dite la Gargantine, de Villoncourt",TESTIFIED_AGAINST
le maire Nicolas Adam de Vardenal,"B 3347 no 1; witch 048, Claude Henri, d'Autrepierre",TESTIFIED_AGAINST
Francois Sauffroy laboureur de Brantigny,"B 4126 no 2 Witch 079, Claudon du Puy",TESTIFIED_AGAINST
Jean Marchal le viel,"B 3365 no 3; witch 053, Jean Febuay de Reillon",TESTIFIED_AGAINST
Catherine femme Nicolas Ferry de Raon,"B 8735 no 5; witch 312, Margueritte Jean Symon jeune fille de Raon",TESTIFIED_AGAINST
Nicolas Jean Ferry,"B 8702 no 11; witch 250, Marguitte Lairain femme Mengeon Moullot de la Vacherie",TESTIFIED_AGAINST
Nicolas Jacquot de Repas,"B 3329; Witch 041, Claudatte femme Nicolas Chollat, de Repas",TESTIFIED_AGAINST
"Nicolas Willaume Thirion
Dieudonnée always reputed witch. Year earlier had been ",B 8684 no 10. Witch 197; Claudatte veuve Mengeon Henry and Dieudonnée femme,TESTIFIED_AGAINST
Jehenne Vannier,"B 3323 no 3; witch 027, la Grande Marye, veuve Didier Sotterel, de Leintrey",TESTIFIED_AGAINST
Claudatte veuve Jean de Champ,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST
Mongeatte femme Voiriat Jean Voiriat,"Vosges G 707 no 1; Witch 336, Jean Lallemand de St Lyenard",TESTIFIED_AGAINST
Didier Morel de Charmes,"B 4093 (1) Witch 072, Jean de Socourt",TESTIFIED_AGAINST
Nicolas Geliat,"B 8726 no 1; witch 306, Margueritte femme Cesar le Charpentier, de la Bourgonce",TESTIFIED_AGAINST
Jean Jacquat,"B 8677 no 11; witch 165, Claudel Demenge Martin, du Pair",TESTIFIED_AGAINST
